accession,ref_f_unweighted,ref_f_weighted,n_matches
ERR2607465,0.5682529384290658,0.6705780898703378,57587
ERR2607466,0.593147328918579,0.6897959727938326,67411
ERR2607467,0.6307813710845455,0.7767877423751213,37597
ERR2607468,0.6388877995212071,0.7625614748591341,21150
ERR2607470,0.6532552834800253,0.7670981628051013,22508
ERR2607472,0.6422922404421505,0.7712470800119858,36039
ERR2607473,0.7093031432381448,0.8434098403473832,13058
ERR2607475,0.6712685145492165,0.8467248110308165,32000
ERR2607476,0.6512638934881553,0.6948079841919872,24966
ERR2607477,0.6856174362936525,0.7504357224229088,20057
ERR2607480,0.6265565289323818,0.7838133300158616,51390
ERR2607481,0.6600593035757752,0.7587202238336509,34322
ERR2607482,0.668999186328607,0.7485357751649985,19847
ERR2607484,0.6413708791659328,0.7638182257645791,56159
ERR2607485,0.5459890780981534,0.6547637807109669,62934
ERR2607486,0.6309498279251547,0.8943863528376188,34121
ERR2607488,0.7542363616484068,0.7908869940969945,4990
ERR2607489,0.6482827599803189,0.7597118422066415,29201
ERR2607491,0.6741057562888886,0.7731156362919188,28781
ERR2607495,0.6806340218607958,0.8050033072026599,29227
ERR2607496,0.6885227358409907,0.7918007772453091,16970
ERR2607497,0.6129209121393184,0.7719859024014872,43603
ERR2607498,0.6693788469081037,0.80668622864542,36915
ERR2619760,0.7432291322441951,0.90149961972157,11859
ERR2683605,0.5747249175913213,0.7097312161802537,4971
ERR2683606,0.5485559162651841,0.7122331658291458,8222
ERR2683607,0.5226748082502133,0.6963984640180634,9077
ERR2683608,0.5053461989822545,0.7193805707006565,13283
ERR2683609,0.5322290125437557,0.6990798565355395,7391
ERR2683610,0.5920342453005554,0.7074864157778225,1433
ERR2683611,0.5656352863724474,0.6897271714922049,1992
ERR2683612,0.5766200762387808,0.7088830255057168,2027
ERR2683613,0.5697965012494546,0.6770952562635126,2227
ERR2683614,0.5566595958468035,0.6927057528213597,2362
ERR2683615,0.5356299793448205,0.6994994401633405,3444
ERR2683617,0.5685348351347219,0.681060338743825,2948
ERR2683618,0.5404545165191187,0.6796257978025821,3936
ERR2683619,0.5789261498989797,0.6804170312044328,6837
ERR2683620,0.5690503578726922,0.6815330930985722,7712
ERR2683621,0.544741239434758,0.6644367023171357,10018
ERR2683622,0.5528258900379228,0.6727808613215573,8700
ERR2683623,0.5834697600445758,0.7564888604502356,5012
ERR2683624,0.546076980014519,0.601497776737655,6793
ERR2683625,0.5766484280811041,0.6022290728005691,3064
ERR2683626,0.5342434904991495,0.5948255271100689,8675
ERR2683627,0.5532790951479711,0.6040345062229734,5261
ERR2683628,0.5557280087248994,0.6090896319190784,6093
ERR2683629,0.6028600803810941,0.6354620586025544,2909
ERR2683630,0.5750303549744455,0.6465214081136932,3603
ERR2683631,0.5696706143596417,0.6453521664439779,2862
ERR2683632,0.5855940570781359,0.6961977867957431,5021
ERR2683633,0.5513077335438734,0.6990077656271486,8204
ERR2683634,0.5678978147120836,0.7118418054301315,7500
ERR2683635,0.5041319722126087,0.6889683820199275,13751
ERR2683636,0.5441428715567229,0.6775162028211971,2564
ERR2683637,0.5988678508683853,0.6621650961830735,2682
ERR2683638,0.5741878191369447,0.6658774296569572,3344
ERR2683639,0.5777317617074135,0.6691594184292454,3157
ERR2683640,0.5764523023119397,0.6640861517169795,2660
ERR2683641,0.5562130177513072,0.6542301099122718,3236
ERR2683642,0.5457227138640928,0.6551232551232551,3427
ERR2683643,0.503227138236299,0.7260879683500117,15598
ERR2683644,0.5096688914630838,0.677479501715861,13463
ERR2683645,0.5248439994188736,0.6641884059550933,15003
ERR2696421,0.34419413365527607,0.3394821192885425,7110
ERR2696422,0.3492069306563253,0.3397979619485186,7365
ERR2696423,0.48842092387963226,0.5321573984785171,13999
ERR2696424,0.4748012412507734,0.5077420558422984,12855
ERR2696425,0.3871664233123052,0.39310403505413394,17075
ERR2696426,0.388638479612119,0.39580561237662104,17779
ERR2696427,0.4839716109364112,0.4891090103323164,11855
ERR2696428,0.46553055518557596,0.46742492267784097,10742
ERR2709732,0.5945949588886638,0.6274649982803461,30519
ERR2709735,0.5457300631193482,0.5560185367174636,29769
ERR2709740,0.522856715428237,0.5376668118483989,37936
ERR2709762,0.5196649128695383,0.5329260951956304,33613
ERR2709769,0.529351596206394,0.5533558177196034,28901
ERR2709772,0.5442741752840069,0.5496067214873078,33161
ERR2709784,0.527552038555457,0.5445531650391996,33518
ERR2709787,0.5720324147991026,0.59891680750442,26949
ERR2709798,0.5705180740022427,0.5910701056736803,31190
ERR2709810,0.572112353303486,0.5959167302790752,30659
ERR2721171,0.4718653972079574,0.4629551333633384,15242
ERR2721175,0.5391980772452935,0.558677418702884,18345
ERR2730831,0.40678534905725233,0.38842824333078146,61723
ERR2749333,0.6959216805232773,0.9076672496428715,5934
ERR2749675,0.8474137445826079,0.9360196025047645,2058
ERR2749813,0.868792224724194,0.9498663249298482,3132
ERR2750096,0.8913486005087412,0.9577718362466243,2571
ERR2750176,0.7799167193524692,0.9293051178147982,6480
ERR2750365,0.7900494001411041,0.9431233933161953,472
ERR2750565,0.7531431119036202,0.880666013712047,3178
ERR2757383,0.8116355879719739,0.9325855812912828,3981
ERR2762114,0.4652664997859915,0.852463879590906,15882
ERR2762115,0.41012166981328074,0.8514155761834737,32698
ERR2762148,0.3420758878333838,0.37273415809491345,37740
ERR2762149,0.35102002909906876,0.37271265315009294,19882
ERR2762973,0.5939309758553201,0.6694676651573204,25951
ERR2762980,0.5887332769365337,0.6516275658060869,30236
ERR2762992,0.6779704102899071,0.7941311502138925,11639
ERR2764819,0.8965439856372263,0.941588714315987,2756
ERR2764820,0.8984691580367009,0.9416867764303387,2808
ERR2764821,0.894470335185273,0.9410294162755743,2797
ERR2784784,0.49413857814763285,0.8720867115765897,8092
ERR2784785,0.46380207793260236,0.8479664920545054,9723
ERR2784786,0.4482350153982987,0.8239149389369708,10319
ERR2784787,0.44815623533232163,0.822897955692413,9926
ERR2784836,0.6453818562243923,0.8864251906046643,9547
ERR2784837,0.6145017734046971,0.8701094678700795,10997
ERR2784838,0.5949042380744328,0.8515596713904712,12155
ERR2784839,0.5964923708242219,0.8539908196721312,11652
ERR2806351,0.8655845740783626,0.9773027744725858,4302
ERR2808645,0.6582665551445296,0.7413716164877001,22853
ERR2808646,0.6576229105531701,0.7079330810177699,27355
ERR2808647,0.6389738027146675,0.7266077108995781,24980
ERR2808648,0.6450515146233382,0.690681498909282,27877
ERR2808649,0.6302202083747508,0.6922693547827896,26072
ERR2808650,0.6365727170228328,0.6842859374821375,29024
ERR2808651,0.6120336530202568,0.651766819960514,31095
ERR2808652,0.6431287725066716,0.7037244542068003,28311
ERR2808653,0.6413748518473659,0.6947998694527896,26274
ERR2808654,0.5998996088917337,0.7037189147799453,20936
ERR2808655,0.636126205300068,0.6883772071664187,28993
ERR2808656,0.6265170212627516,0.6866283342045256,30352
ERR2808657,0.649704915511117,0.6984889943579436,28012
ERR2808658,0.6227207706369426,0.6871027301332561,29918
ERR2808659,0.6325044063715698,0.7327852448040776,24519
ERR2808660,0.6225541856591871,0.6606032714253399,29812
ERR2808661,0.6381197274081334,0.6895749852197333,28969
ERR2808662,0.6480654523550825,0.7046611977092292,28307
ERR2808663,0.6586070476912016,0.7216206890886089,27350
ERR2808664,0.6461592014948304,0.7052787319276327,24635
ERR2808665,0.6709176163081499,0.7335990780953319,25516
ERR2808666,0.6524480712161376,0.7452897988075075,21927
ERR2808667,0.6550552827400338,0.7057706703244774,25002
ERR2808668,0.6340733408735788,0.7177626286443451,18462
ERR2815290,0.20822162645218295,0.4026952041220769,231
ERR2815295,0.2111111111111014,0.8161409719987126,318
ERR2815296,0.22293401665596418,0.9420525475395558,342
ERR2815297,0.20717488789235744,0.7461990675045611,226
ERR2815298,0.2320441988950261,0.7699575780948708,246
ERR2815299,0.1948802642444081,0.7959070026451344,231
ERR2815300,0.20966183574878644,0.8803046789989118,213
ERR2815309,0.2166193181817966,0.27660642570281124,299
ERR2815310,0.23204945316214887,0.5213822069492172,473
ERR2815328,0.23590096286105464,0.2778938570831592,333
ERR2815329,0.21658031088082613,0.5038833112331881,406
ERR2815331,0.2386666666666607,0.7778250691636518,176
ERR2815334,0.2520215633423169,0.7530487804878049,181
ERR2815336,0.24849939975989754,0.769926608636286,202
ERR2815339,0.21881606765325864,0.7664469742360696,204
ERR2815340,0.24567993989479117,0.7613422019259406,320
ERR2815342,0.2865412445730716,0.4334862385321101,195
ERR2815344,0.22459893048127513,0.8096072054040531,206
ERR2815345,0.2364425162689674,0.4861676159479251,214
ERR2815348,0.22546012269935153,0.4994074826477061,432
ERR2815350,0.21111111111109784,0.32650073206442165,150
ERR2815351,0.24537815126048076,0.3026424442609414,289
ERR2848480,0.43745601592669975,0.532218585036421,46685
ERR2848499,0.4634397738933712,0.5349615408975432,42796
ERR2848508,0.4361747887746997,0.5330842752329963,44698
ERR2848514,0.38892145745463735,0.44686211944386356,42644
ERR2848538,0.49225795717877224,0.5997465484667927,54869
ERR2848551,0.48168548344412554,0.6193068858290239,37220
ERR2848571,0.4426066910266739,0.5005362537246194,71452
ERR2848574,0.45158732406294716,0.5423781975859078,44045
ERR2855804,0.6047653121425355,0.9487937314493852,12360
ERR2855835,0.6726649376485487,0.9460276181690069,16365
ERR2889249,0.6174309946022485,0.7054249685702313,29166
ERR2889250,0.6449279370635518,0.7419332215471128,27853
ERR2889251,0.6493140988907805,0.7573802028681357,22091
ERR2889259,0.6103941080039774,0.6636365434554707,24471
ERR2889267,0.6288130343645791,0.6669965955021404,25147
ERR2889270,0.6341693205942014,0.7221846789114822,26098
ERR3083899,0.46792833013915586,0.5308722639660242,24817
ERR3155586,0.5218883789096214,0.5326316415425326,7946
ERR3155587,0.6141898906007698,0.6205196228264944,7713
ERR3155588,0.5291831729859946,0.5370881114820729,8190
ERR3155589,0.6293202986677913,0.6403976252933867,8081
ERR3155590,0.5415015287051517,0.5501402828797038,8215
ERR3155591,0.617928633593959,0.6229980350461629,8471
ERR3155592,0.5389734127821615,0.5471118787180963,9856
ERR3155593,0.628959671428786,0.6388297692645519,7314
ERR3155594,0.5226959227531182,0.5354159435381234,9289
ERR3155595,0.5294141381532251,0.5419824280667854,7704
ERR3155596,0.5279217249495387,0.5372716032422036,8377
ERR3155597,0.5218800015614018,0.5307901740646701,7956
ERR3174586,0.6161033074629274,0.6245531232939436,12746
ERR318593,0.29590942976908396,0.33094789123833024,53529
ERR318595,0.2944720963439184,0.32972061750476245,54649
ERR3219716,0.6117420041692077,0.6186631618475403,12657
ERR3219753,0.6500208652101931,0.6622168699395306,17428
ERR3219773,0.6265173133431753,0.6365131578947368,12785
ERR3219795,0.6321369601103755,0.6397833038023666,12505
ERR3261535,0.3669625313365054,0.939308075001226,3710
ERR3261566,0.3970640380113472,0.9254864117677742,3422
ERR3273239,0.35235224459016207,0.9241955605043662,4532
ERR3273253,0.42667253521099613,0.891318816376695,5741
ERR3273281,0.36671120761637,0.9419618275744733,2974
ERR3273282,0.3380073800736881,0.9070837070018932,4975
ERR3273300,0.324168493281053,0.9048274175303433,5035
ERR3273309,0.3444865974250977,0.929279689114377,3972
ERR3285537,0.426746611053079,0.9127210189713548,1067
ERR3285549,0.5480201268868027,0.9723192910366949,1118
ERR3285558,0.5042016806722248,0.6319890009165903,490
ERR3285562,0.5891553701772213,0.5499339248631301,536
ERR3285591,0.5508620689655002,0.7732223671089975,381
ERR3285619,0.6268041237113027,0.9034334763948498,551
ERR3340878,0.7168059629081508,0.8774405533938607,6715
ERR3340889,0.7866004962774965,0.9150529818198169,8521
ERR3340890,0.7878771073644445,0.9512761596191358,6807
ERR3357521,0.9081728341627407,0.9697595113457462,3561
ERR3357531,0.7720034676275817,0.902923642084,5337
ERR3357551,0.8629957682579024,0.9500226096902472,6693
ERR3357552,0.8334512648149509,0.9495893732372226,9877
ERR3357581,0.8436635924909309,0.9536653547360169,5539
ERR3357634,0.840966567748395,0.9678616275342221,7525
ERR3357638,0.8156495802557727,0.9610178855620882,9203
ERR3357640,0.7056070930134497,0.9427605906071251,9240
ERR3414573,0.807451240413515,0.9374530734979472,9499
ERR3414585,0.8027587648246458,0.9614422568811043,11475
ERR3414592,0.8215109239268751,0.9541900254823443,10921
ERR3440669,0.5638128538990399,0.568594136957899,10758
ERR3440690,0.5547202143191257,0.5163631006673124,20271
ERR3440694,0.575905248548038,0.5869828114010454,16365
ERR3440696,0.564491550090592,0.5758744094437507,15212
ERR346209,0.9399999999999962,0.9640347250930137,78
ERR346236,0.9097112860892321,0.9353598881900769,73
ERR346326,0.7377634869596102,0.8218764514630748,252
ERR346403,0.9211567732115631,0.9646813501889743,109
ERR346420,0.9099190283400731,0.9525801952580195,100
ERR346536,0.9380530973451313,0.9539831766452251,40
ERR3478706,0.5227497959101723,0.7736912543578094,46886
ERR3478716,0.4266824109033812,0.7418527149831511,22696
ERR3494954,0.6242003065908854,0.674024137387032,22337
ERR3494975,0.5501086251155833,0.5676688264158104,17031
ERR3589579,0.4775356057482357,0.6849334531277983,52736
ERR3593054,0.4755321655798833,0.9412235148032979,2671
ERR3593114,0.4893405759008451,0.947253249563564,4150
ERR3593857,0.7763449526495987,0.9605269595850866,4505
ERR3804376,0.38897866219927957,0.39266410737186946,79711
ERR3890099,0.47752215266984777,0.4940229422418998,36917
ERR414265,0.8668114368434918,0.9616201258814423,7291
ERR414481,0.8562824733577105,0.9630781840874797,6948
ERR4334735,0.39362694358141376,0.4492118132840252,68062
ERR4398704,0.7117861541845026,0.9068349076083194,20517
ERR4398706,0.7054232756435354,0.8923941598866368,22646
ERR4398707,0.707311766190179,0.8854345500530155,19637
ERR4398708,0.7191461382011954,0.8734986606757107,28903
ERR4398710,0.681608090652314,0.8682976875923878,26730
ERR4398717,0.7169460580908995,0.8828083831855785,20264
ERR4398720,0.6526632625625588,0.8719529542119606,18126
ERR4398722,0.6820701592934054,0.8752017470972345,17643
ERR4398723,0.668942900848449,0.8889604542193867,17870
ERR4398727,0.5919797956897331,0.9247840026667001,12517
ERR4398729,0.6088957958062262,0.9050086773935465,16040
ERR4398734,0.6103415333162447,0.9023309752739207,17822
ERR4398735,0.7211731273844166,0.8590102475303212,28023
ERR4398738,0.6953075350814295,0.8019605102119417,21151
ERR4398740,0.6226543992059841,0.8928828229475367,17960
ERR4398741,0.7119987149966195,0.8646584366065443,29143
ERR4398744,0.7038284940370984,0.8510218724848531,33104
ERR4398745,0.639222204774077,0.7815982221438038,40835
ERR4398750,0.7057608761312979,0.8836868428005531,28296
ERR4398751,0.6894406680776047,0.9017185586282472,24308
ERR4398752,0.7048581745249015,0.888430846271601,30171
ERR4398758,0.6934060312503046,0.8687554117760247,25114
ERR4398761,0.6997110811728425,0.891008097349136,22188
ERR4398763,0.6917171127573477,0.8119668578384175,33907
ERR4398766,0.6856953912394819,0.8816948775074904,31665
ERR4398768,0.6927093093463985,0.8723640130120248,30263
ERR4398769,0.6742078001211095,0.8577100908299117,31873
ERR4398771,0.7041146102939793,0.9020091525986411,22905
ERR4398772,0.6772905804252469,0.8742637230791899,33747
ERR4398774,0.6587757087266101,0.8606465313140879,24857
ERR4398775,0.668403409634491,0.871606539910075,26308
ERR4398778,0.6924504476920642,0.858143657874383,26055
ERR4398779,0.6777120516161877,0.8783423817352624,28806
ERR4398780,0.7000094277360249,0.8373302601443168,32725
ERR4398781,0.686831770258536,0.8448159643543995,26893
ERR4398782,0.661040264111539,0.8881104474408956,22068
ERR4398786,0.6709093768208139,0.8850485291132028,19570
ERR4398788,0.7250274367409217,0.8819811260584806,29138
ERR4398790,0.6981199804512274,0.8709060925942281,34715
ERR4398794,0.6982712661354414,0.8404066142955449,34900
ERR4398795,0.6500943067989811,0.7622529978044249,33114
ERR4398796,0.7131553225513741,0.849555123294185,33552
ERR4398798,0.6952835485677948,0.8581661066532766,34822
ERR4398801,0.7110499251271093,0.8644576006105501,34214
ERR4398803,0.6830705250387343,0.8261200028092738,34611
ERR4398804,0.6723687555328451,0.8018206774438781,36200
ERR4398805,0.6909168517119961,0.8599359319324024,33041
ERR4398806,0.7062290769371592,0.8703601613559374,30884
ERR4398808,0.7427256985700049,0.8869189549521832,26025
ERR4398811,0.7573871997943997,0.9112147984635208,24473
ERR4398813,0.7588389594768553,0.904042424063257,22737
ERR4398815,0.74678735993047,0.9090321048036372,31752
ERR4398823,0.7146059331408935,0.9157151917055396,26326
ERR4398824,0.7172174394395517,0.9034027843013978,24395
ERR4398825,0.6679017613194309,0.8953308093418654,21368
ERR4398826,0.7422722315849001,0.8942975702502042,28048
ERR4398828,0.7003936056346382,0.8471664558801258,19163
ERR4398832,0.6500098718535496,0.9300740152047282,17844
ERR4404427,0.5158391029177426,0.5247077543758536,27294
ERR4404428,0.49127123506755266,0.4983144539526529,27205
ERR4404429,0.5110548552364641,0.5186390551240814,27221
ERR4404430,0.5143782527318369,0.5227188491377956,27351
ERR4404431,0.5145615987980842,0.5246027404151496,27222
ERR4404432,0.5074691868813691,0.5157658083164876,27181
ERR4691775,0.2677478197472566,0.27616722314869,75989
ERR4691789,0.26600528292893555,0.310637000090261,127234
ERR4691814,0.2988675212987486,0.3355685038091074,99712
ERR4702555,0.4213324870851752,0.432448844681538,52485
ERR478990,0.9504771730718247,0.9691619233073697,3028
ERR478991,0.947992307913043,0.9683883259556962,3099
ERR478992,0.9458852005531544,0.9680212433021954,3034
ERR478993,0.9485816112435496,0.9684705882352941,2994
ERR479022,0.9193942354664918,0.9542702840483663,2270
ERR479023,0.9233711421787281,0.9542674577818347,2135
ERR479238,0.942903264378754,0.9662363704724903,1598
ERR479239,0.9585230146686678,0.9647654272921938,536
ERR479240,0.9453902129647449,0.9662049199904467,1446
ERR479401,0.9629003218941501,0.9809702732408047,1495
ERR479402,0.9630462905674653,0.9808533465379219,1424
ERR479403,0.9651730378982556,0.981032624923728,1503
ERR479404,0.9639629711262049,0.9801615975826052,1447
ERR479562,0.9553009575921672,0.9838004628439188,2292
ERR479563,0.9567582085542063,0.9838533598111893,2346
ERR479564,0.9590952187456561,0.9843674805518977,2361
ERR479565,0.9567954986936924,0.9837669017836889,2364
ERR480519,0.9589591707213325,0.9689275782855761,585
ERR480735,0.950395843641697,0.9686907020872866,1536
ERR4869709,0.4512718885022212,0.5966633032884069,51170
ERR4869720,0.43504164042667315,0.5418908122005026,48858
ERR4869729,0.39263977927427973,0.45103930045675483,40555
ERR4869730,0.40362821445664027,0.5314889125225786,45592
ERR4869742,0.47797626507491026,0.6115554967304089,50643
ERR4869744,0.45674362836987437,0.5032942164145056,51394
ERR4869760,0.4198890127005263,0.5686800469649081,33811
ERR4869765,0.4515372081984712,0.5415927592697304,47439
ERR4869768,0.4558670567694082,0.5869228600433635,52515
ERR4869776,0.42227842944170635,0.5424204892407214,73794
ERR4869778,0.4229775225553444,0.5967207918586092,54281
ERR4869791,0.4129751416025796,0.4594206028321996,56270
ERR4869794,0.3936647171726159,0.40741894909793785,77775
ERR4869801,0.39540678879266045,0.3847144504918387,59792
ERR4869820,0.3911040019117283,0.547307142842586,65327
ERR4869826,0.3927954168822309,0.5231806935619793,61385
ERR4869831,0.4231940699645419,0.634821768927052,54602
ERR4869832,0.4275553845002014,0.5316380972771036,43918
ERR4869841,0.4171253030235664,0.499283243558422,60693
ERR4869843,0.40488980210821646,0.4728510993903507,61528
ERR505091,0.7770212584303042,0.9643420649085273,5962
ERR5083128,0.7681451612900057,0.8457150394038315,6379
ERR5083189,0.8274631128032656,0.864133197763091,1927
ERR5083231,0.7114273359797728,0.7875379769768933,6352
ERR5083302,0.8134891648404828,0.8599824524248934,3018
ERR5084080,0.8055105348459859,0.8280639431616341,552
ERR5084082,0.9125475285171011,0.9194817214252661,349
ERR5084179,0.8523892435673716,0.9030283505154639,1073
ERR5084190,0.6497353770017373,0.6727595385980479,3952
ERR5094857,0.3608840304179122,0.4951288957291266,5390
ERR5094858,0.3530797336637272,0.4596887255366311,12741
ERR5094881,0.44968830905831403,0.628648464437495,16313
ERR5094889,0.39270544782996464,0.484069332566168,15023
ERR5094898,0.43065693430656926,0.48794647249827805,450
ERR5094899,0.45318055023737236,0.4536845103699493,9380
ERR5094900,0.3994087055638229,0.6443333504216996,12789
ERR5094901,0.3408968141458185,0.6259674484743059,53516
ERR5100215,0.4615830675556546,0.9435392332759693,2298
ERR5214467,0.5662230126113973,0.6062925598714793,78556
ERR525697,0.8210274753595581,0.9550775132027983,8780
ERR525866,0.6298514082944658,0.9608748434338569,4500
ERR526014,0.6694091662062736,0.9710082569394562,2977
ERR5294730,0.868600682593849,0.8868458274398868,422
ERR5378051,0.49381640829097606,0.48846073878993695,3974
ERR5385020,0.5543701859653933,0.5977929239947724,55756
ERR5455145,0.886067778375427,0.9652720025235869,997
ERR575691,0.35769066893896295,0.9808171400099651,1169
ERR575692,0.33544554455434056,0.9789917983212639,1175
ERR576942,0.27370935345490105,0.8986877640052628,4028
ERR576943,0.27212208111424535,0.8947518597094288,4257
ERR5866833,0.48954100033366127,0.5164186965108624,58580
ERR5866843,0.5133616519289489,0.5388516618786203,57509
ERR5866866,0.5183768228762236,0.5438683658654622,56221
ERR5866883,0.4764127335153883,0.4968863741737023,44698
ERR589451,0.8376222245753836,0.9315162180230995,4205
ERR589474,0.8162309793209133,0.947725490984381,6701
ERR589541,0.7818353375759958,0.9087672498897267,7863
ERR589802,0.8349846514760655,0.9738456427341469,4624
ERR589817,0.8190456241903888,0.9719108478582398,6472
ERR589841,0.8234289768944565,0.9768733981456608,5715
ERR5916852,0.7252847976953164,0.8629399487714638,2450
ERR5916860,0.7710775047257454,0.855440215301807,1616
ERR5916864,0.7540074358503241,0.8713936943795448,2538
ERR5916867,0.8124924635233757,0.8828440965427267,1375
ERR5916870,0.7793303017775328,0.8800153139356814,1886
ERR5917005,0.7082223701730899,0.8632349568009786,2875
ERR5917013,0.7604819277107305,0.854051129446774,1953
ERR5917017,0.7377293519040533,0.8694431737846717,2936
ERR5917020,0.8103592314117515,0.8875669882100751,1529
ERR5917023,0.7742644452319991,0.8838053070134981,2183
ERR594302,0.4293091299417173,0.6275562678755335,97503
ERR594306,0.47757548935578525,0.6871947521601212,68087
ERR594314,0.4285913046089711,0.429669806687428,43244
ERR594327,0.37220705774633017,0.3929098340228281,23650
ERR594393,0.3456694605627231,0.35244011776151385,26409
ERR594409,0.4784710607591231,0.3735603685565778,15735
ERR5947604,0.7674182923736615,0.9641250129738508,4646
ERR5947809,0.790837942803098,0.968136405373029,4291
ERR5948177,0.8947560975609045,0.9564196820054033,833
ERR5954372,0.4289499976838195,0.5134258130170885,51549
ERR5954399,0.478457489598829,0.5438409395550876,56388
ERR5954416,0.45527552666769316,0.5134113053592617,53313
ERR5954423,0.4888274944196188,0.6704222636825828,43961
ERR5954425,0.4628707318163435,0.48969484742371183,40456
ERR5954451,0.4722910994419258,0.5593773092270555,43320
ERR5954456,0.4631165410519489,0.5723593058393274,40494
ERR5954473,0.4267192040146308,0.5002370807530125,41159
ERR5954489,0.4311985621037362,0.5521825091648782,39061
ERR598947,0.42418673363027387,0.6300825304248326,87154
ERR599020,0.4488318716425409,0.6354541958785564,100226
ERR599030,0.4629259159155623,0.6863620395519123,85395
ERR599131,0.4965288741834482,0.6410750995057517,37677
ERR599246,0.34466884250263696,0.4881743930228051,122077
ERR599277,0.2804411606782481,0.2905657773818587,82883
ERR6614656,0.40056097665785356,0.4411237890963855,51186
ERR6760079,0.7904899954107594,0.9462485662747396,15019
ERR676904,0.5404896421844818,0.5474777448071216,853
ERR676905,0.5250572880340421,0.5086213168424881,3486
ERR732785,0.7154043990628857,0.9433468522520395,8357
ERR738544,0.511848387955255,0.5985777877804876,39598
ERR738545,0.5096701541198886,0.5953589589275279,39852
ERR738546,0.5114121039331131,0.598119263711751,40192
ERR738547,0.4875154819945914,0.5874707502939732,47053
ERR738548,0.49420988975818225,0.5836167031744376,38388
ERR738549,0.5008097683634236,0.5892409118539607,37768
ERR748018,0.9718617675180684,0.9641031069708358,987
ERR748019,0.9742677251573747,0.965790086106586,1017
ERR748020,0.975340019233345,0.965791166380789,1006
ERR748021,0.9730984569165079,0.9661360965708792,990
ERR748303,0.9868699703515385,0.9712661825071045,240
ERR748304,0.9880952380952278,0.9792988313856428,204
ERR748305,0.9865711727842293,0.9728116710875332,210
ERR748306,0.9850352112675974,0.9757986447241046,205
ERR770988,0.6480666156197916,0.7300326148262586,4718
ERR770997,0.5318407639198764,0.6028094964265177,6948
ERR771014,0.5540747377455897,0.6225497393730269,6487
ERR771018,0.6068191043157923,0.6567710665648131,6044
ERR771061,0.4719683872559277,0.5006579954093343,4337
ERR771068,0.5339578454332432,0.5863084019887639,6642
ERR7927770,0.6430523975266749,0.7141841089209511,42758
ERR7927771,0.6337779768481253,0.708307562964405,43962
ERR864206,0.6140624081796754,0.7443146254955143,7058
ERR864208,0.6357661194383778,0.7366825141316962,7222
ERR864210,0.6452460106379353,0.7401886751154595,6144
ERR8958875,0.9317486874744483,0.9637295622220398,4948
ERR8958876,0.8635249186661997,0.975426520387167,4532
ERR8958893,0.9390047074645351,0.9731086461223211,4064
ERR8960470,0.9448173400894448,0.9771657016033803,2980
ERR911239,0.5742180848042187,0.5780331229433026,6135
ERR911270,0.5666666666664917,0.571166370633511,5427
ERR911316,0.5496963886219961,0.551541351448716,6189
ERR911358,0.5359924676864872,0.5430048531058747,20393
ERR911367,0.547700130621025,0.5515368279870347,12116
ERR912059,0.8712354188753471,0.9704149828197697,8071
ERR912169,0.8523736781995226,0.9692006602682587,7656
ERR9456920,0.5046728971961538,0.5190966456326802,1777
ERR9456921,0.545297670405495,0.5746575342465754,311
ERR9465694,0.705501755879402,0.9133301948463768,17935
ERR9465699,0.6019783403004118,0.8861027640052803,24918
ERR9465700,0.6983227797506008,0.9257884393424213,18474
ERR9465701,0.6884208341976191,0.917111573501571,17592
ERR9465706,0.6811760037037758,0.9046781802137724,19823
ERR9465707,0.6286223352037047,0.8971445267137833,23604
ERR9465708,0.6521976598437846,0.9032469505971794,19045
ERR9465726,0.6034058988759625,0.8952881532841274,20453
ERR9581643,0.5866592621300373,0.6372274292689306,49290
ERR969466,0.42495651686003777,0.9415853508664127,4327
ERR969468,0.5277339830871808,0.9388238098481236,1479
ERR969476,0.4546332046329597,0.9479172134707065,3205
ERR969482,0.5718495406482761,0.9430555555555555,1307
ERR969491,0.7546976426374915,0.9801583516169036,371
ERR969518,0.7779304029303122,0.9031824294038547,2343
ERR970318,0.756626506024089,0.9604572860386814,374
ERR986784,0.5833227888140281,0.5842983651226158,5551
SRR1023996,0.34969023814358585,0.5906852806580548,11239
SRR1024012,0.289088614879888,0.7087777777777777,8356
SRR1024013,0.3706108935787959,0.4857064750449113,6951
SRR1024014,0.32947229551444257,0.4456650921834527,8294
SRR10484890,0.29708168120463363,0.3187348194915926,13243
SRR10484996,0.26104417670637164,0.36700819213286545,9226
SRR10527383,0.5494776812628338,0.7548719903436885,42480
SRR10527384,0.6746831605110348,0.9158598929485797,16260
SRR10527385,0.5020131698727475,0.6292875287834298,57382
SRR10527388,0.6232277893051097,0.8498694508663716,22775
SRR10527389,0.477878713012009,0.8904284205345441,23563
SRR10527391,0.4920545697614539,0.9162891085366125,17057
SRR10527395,0.5429574465752464,0.7700743054506264,34457
SRR10527396,0.6479898534823985,0.9283563974807482,27740
SRR10810003,0.5847303508245661,0.9267490233409158,6684
SRR10810004,0.5304166299136814,0.915507402104681,6787
SRR10810005,0.5254398890524872,0.9383094906720817,7111
SRR10810006,0.5463646602425635,0.9308305759032722,6649
SRR10810007,0.4664371091582822,0.9245362538387631,5570
SRR10810008,0.3206153846151262,0.9213509429971785,6141
SRR10810009,0.3548822618428613,0.9094500947806283,5710
