accession,ref_f_unweighted,ref_f_weighted,n_matches,biome3
ERR2437276,0.0339670815665748,0.1058128157144779,3252,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2437277,0.033970711520949,0.1085098525190266,3346,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR247143,0.7429898383207793,0.8825416244724654,4061,Host-associated:Human:Digestive system
ERR2486115,0.0250417362270449,0.902382604672681,12,Host-associated:Birds:Digestive system
ERR2486131,0.0511440107671592,0.273224043715847,32,Host-associated:Birds:Digestive system
ERR2486142,0.0255023183925807,0.7049657968077021,26,Host-associated:Birds:Digestive system
ERR2486144,0.0245573957738407,0.2540332289910907,34,Host-associated:Birds:Digestive system
ERR2486163,0.0285524568393066,0.4456210015442312,34,Host-associated:Birds:Digestive system
ERR2486166,0.0328820116054123,0.6378313253012048,41,Host-associated:Birds:Digestive system
ERR2486211,0.0670241286863251,0.710239651416122,24,Host-associated:Birds:Digestive system
ERR2486216,0.0505836575875474,0.9470359572400388,13,Host-associated:Birds:Digestive system
ERR2486219,0.1904761904761904,0.46875,4,Host-associated:Birds:Digestive system
ERR2486255,0.048958333333331,0.8556939501779359,39,Host-associated:Birds:Digestive system
ERR2486257,0.0663811563169153,0.9371683093252464,27,Host-associated:Birds:Digestive system
ERR2486268,0.0324858757062131,0.3085106382978723,22,Host-associated:Birds:Digestive system
ERR2486279,0.0456026058631919,0.8232963549920761,47,Host-associated:Birds:Digestive system
ERR2486285,0.0655367231638394,0.6484517304189436,44,Host-associated:Birds:Digestive system
ERR2486295,0.0498489425981851,0.7724702671085981,26,Host-associated:Birds:Digestive system
ERR2486297,0.0474967907573782,0.9250863688708406,33,Host-associated:Birds:Digestive system
ERR2486301,0.0459183673469384,0.8133676092544987,36,Host-associated:Birds:Digestive system
ERR2486310,0.047619047619047,0.5420439844760673,10,Host-associated:Birds:Digestive system
ERR2486316,0.044198895027624,0.7917637917637917,20,Host-associated:Birds:Digestive system
ERR2486323,0.0422039859320024,0.7645926876202694,28,Host-associated:Birds:Digestive system
ERR2486342,0.0479573712255761,0.6956027293404095,25,Host-associated:Birds:Digestive system
ERR2486357,0.0379310344827571,0.2318104906937394,19,Host-associated:Birds:Digestive system
ERR2486367,0.0257566001287805,0.5255842062852538,34,Host-associated:Birds:Digestive system
ERR2486369,0.0407407407407396,0.629040533606978,22,Host-associated:Birds:Digestive system
ERR2486371,0.1320754716981126,0.3235294117647059,7,Host-associated:Birds:Digestive system
ERR2486394,0.043993231810489,0.8318481208833786,25,Host-associated:Birds:Digestive system
ERR2486398,0.0227272727272703,0.3717156105100463,42,Host-associated:Birds:Digestive system
ERR2486406,0.0192629815745382,0.6421119863742815,23,Host-associated:Birds:Digestive system
ERR2486419,0.0219337511190666,0.5244764229731466,43,Host-associated:Birds:Digestive system
ERR2486420,0.0162926529357482,0.6679398284169703,46,Host-associated:Birds:Digestive system
ERR2486452,0.0264663805436315,0.5851703406813628,33,Host-associated:Birds:Digestive system
ERR2486462,0.0242587601078122,0.470292360892801,61,Host-associated:Birds:Digestive system
ERR2486470,0.0292658730158702,0.6656551425165276,54,Host-associated:Birds:Digestive system
ERR2486482,0.0270132517838926,0.6697237189040468,43,Host-associated:Birds:Digestive system
ERR2564007,0.0204952165498419,0.0371555169967193,6126,Environmental:Aquatic:Marine
ERR2592245,0.2853599276177708,0.5580602271245061,8512,Engineered:Wastewater:Water and sludge
ERR2592246,0.3784642261571742,0.579565642209984,12659,Engineered:Wastewater:Water and sludge
ERR2592247,0.2871874546846032,0.5458761342612986,10132,Engineered:Wastewater:Water and sludge
ERR2592248,0.3009932694871473,0.5565585009140768,8233,Engineered:Wastewater:Water and sludge
ERR2592249,0.2304995278163789,0.3412051807238089,10674,Engineered:Wastewater:Water and sludge
ERR2592250,0.2366032895080164,0.5463399045262052,23826,Engineered:Wastewater:Water and sludge
ERR2592251,0.308930927818277,0.4787745288043084,9529,Engineered:Wastewater:Water and sludge
ERR2592252,0.2559895848008033,0.4623739087881036,13571,Engineered:Wastewater:Water and sludge
ERR2592253,0.2773426828156111,0.5217072811838241,10824,Engineered:Wastewater:Water and sludge
ERR2592254,0.3537334007714566,0.5549605041177677,6515,Engineered:Wastewater:Water and sludge
ERR2592255,0.3036370701243421,0.5284881737599103,13009,Engineered:Wastewater:Water and sludge
ERR2592257,0.3249963703236458,0.5271777993280241,5935,Engineered:Wastewater:Water and sludge
ERR2592258,0.2444379294848487,0.4482557051662342,12958,Engineered:Wastewater:Water and sludge
ERR2592259,0.2583761243025071,0.5040397305460552,10510,Engineered:Wastewater:Water and sludge
ERR2592262,0.4036875844704874,0.5466804174873219,5885,Engineered:Wastewater:Water and sludge
ERR2592263,0.3053875880879934,0.5622468310043617,11428,Engineered:Wastewater:Water and sludge
ERR2592264,0.2483044833761946,0.4169184498315221,12444,Engineered:Wastewater:Water and sludge
ERR2592265,0.2951538366922615,0.5212487326799594,10620,Engineered:Wastewater:Water and sludge
ERR2592266,0.2635281714411677,0.4707181901187967,12261,Engineered:Wastewater:Water and sludge
ERR2592267,0.2534880782010903,0.4306818679473891,11267,Engineered:Wastewater:Water and sludge
ERR2592268,0.2905809825305976,0.4655204713916587,14002,Engineered:Wastewater:Water and sludge
ERR2592269,0.287283236994074,0.4616257675511516,9576,Engineered:Wastewater:Water and sludge
ERR2592270,0.3704780533841152,0.5878023755282333,7899,Engineered:Wastewater:Water and sludge
ERR2592271,0.3686106177222343,0.5655954974083729,10334,Engineered:Wastewater:Water and sludge
ERR2592273,0.3128618866656246,0.5422878135706829,5885,Engineered:Wastewater:Water and sludge
ERR2592274,0.3227883983960217,0.4673852178244969,10809,Engineered:Wastewater:Water and sludge
ERR2592275,0.2938500812251841,0.411841949308497,9045,Engineered:Wastewater:Water and sludge
ERR2592278,0.3123059252359479,0.5219757242205368,11751,Engineered:Wastewater:Water and sludge
ERR2592279,0.2917699256533722,0.4896144948722392,10377,Engineered:Wastewater:Water and sludge
ERR2592280,0.3020643314721309,0.5182644054470741,13475,Engineered:Wastewater:Water and sludge
ERR2592282,0.3458866384844872,0.5209996055927363,12746,Engineered:Wastewater:Water and sludge
ERR2592283,0.2505228352607171,0.4564719763225256,22058,Engineered:Wastewater:Water and sludge
ERR2592328,0.2547101449273601,0.465535386952956,9163,Engineered:Wastewater:Water and sludge
ERR2592329,0.2834522498362041,0.5401076087145962,16661,Engineered:Wastewater:Water and sludge
ERR2592331,0.2839990482128957,0.4577195365436932,8029,Engineered:Wastewater:Water and sludge
ERR2592332,0.2692578315054872,0.5253854466733615,11372,Engineered:Wastewater:Water and sludge
ERR2592333,0.3035935299388448,0.4365395332573277,7645,Engineered:Wastewater:Water and sludge
ERR2592334,0.3133404880472571,0.4843652307741635,13317,Engineered:Wastewater:Water and sludge
ERR2592335,0.3298734468917509,0.5123020206169042,6296,Engineered:Wastewater:Water and sludge
ERR2592336,0.3020837782589508,0.4859595237400414,8546,Engineered:Wastewater:Water and sludge
ERR2592337,0.3580738425837243,0.5123026477724252,11360,Engineered:Wastewater:Water and sludge
ERR2592338,0.3000550476613962,0.4809249682895892,15809,Engineered:Wastewater:Water and sludge
ERR2592340,0.1924016719423174,0.4015453176256989,9573,Engineered:Wastewater:Water and sludge
ERR2592341,0.2886087581130958,0.5292940418795856,7358,Engineered:Wastewater:Water and sludge
ERR2592342,0.2017205768010148,0.4666220927573988,12879,Engineered:Wastewater:Water and sludge
ERR2592343,0.265469775406273,0.4744207989313247,16637,Engineered:Wastewater:Water and sludge
ERR2597329,0.419470946718455,0.6462958720778927,9625,Host-associated:Mammals:Gastrointestinal tract
ERR2597331,0.4463522864344802,0.7056855693928596,9140,Host-associated:Mammals:Gastrointestinal tract
ERR2597335,0.4801121203768116,0.7599395395830566,8190,Host-associated:Mammals:Gastrointestinal tract
ERR2597341,0.4721483439330314,0.6885912396892825,10543,Host-associated:Mammals:Gastrointestinal tract
ERR2597354,0.4901026938527791,0.6694474066892875,9329,Host-associated:Mammals:Gastrointestinal tract
ERR2597355,0.4889614657580612,0.6985879094709732,9373,Host-associated:Mammals:Gastrointestinal tract
ERR2597356,0.3733781226053808,0.5939428409156174,12239,Host-associated:Mammals:Gastrointestinal tract
ERR2597360,0.4404673638750115,0.7142793333754714,11874,Host-associated:Mammals:Gastrointestinal tract
ERR2597372,0.3940461031831429,0.6176008195957903,8721,Host-associated:Mammals:Gastrointestinal tract
ERR2597374,0.3362557757728761,0.5831460340825775,9280,Host-associated:Mammals:Gastrointestinal tract
ERR2597377,0.349343991868791,0.4998753271435387,8433,Host-associated:Mammals:Gastrointestinal tract
ERR2597380,0.4037976494997975,0.5911971300697788,8799,Host-associated:Mammals:Gastrointestinal tract
ERR2597388,0.3620914275786246,0.5618714030356571,8534,Host-associated:Mammals:Gastrointestinal tract
ERR2597413,0.3067161185018421,0.573138406161104,12202,Host-associated:Mammals:Gastrointestinal tract
ERR2597415,0.2844728058941664,0.5123719161941015,10062,Host-associated:Mammals:Gastrointestinal tract
ERR2597416,0.2915872969919867,0.5545910892335164,9908,Host-associated:Mammals:Gastrointestinal tract
ERR2597421,0.2539124308465252,0.5303240316318966,14844,Host-associated:Mammals:Gastrointestinal tract
ERR2597427,0.2901379023226577,0.5577137682776739,10705,Host-associated:Mammals:Gastrointestinal tract
ERR2597429,0.2476660200132182,0.4467171702478826,10400,Host-associated:Mammals:Gastrointestinal tract
ERR2597439,0.3146065956892805,0.5629126027893911,9074,Host-associated:Mammals:Gastrointestinal tract
ERR2597442,0.3288135330115705,0.4805390621347422,8337,Host-associated:Mammals:Gastrointestinal tract
ERR2597446,0.3580772340203204,0.5674958032636733,10017,Host-associated:Mammals:Gastrointestinal tract
ERR2597462,0.4026861676701561,0.5721590292482378,7680,Host-associated:Mammals:Gastrointestinal tract
ERR2597468,0.3702066104422452,0.527574566706973,7659,Host-associated:Mammals:Gastrointestinal tract
ERR2597471,0.3639276699295281,0.5273436799942651,7779,Host-associated:Mammals:Gastrointestinal tract
ERR2597489,0.215783888947492,0.4892222389888226,16108,Host-associated:Mammals:Gastrointestinal tract
ERR2597490,0.1927938820186106,0.436438469086193,13986,Host-associated:Mammals:Gastrointestinal tract
ERR2597491,0.231001359172724,0.5271871280526942,13579,Host-associated:Mammals:Gastrointestinal tract
ERR2597503,0.2992888536453994,0.4167858051789189,10134,Host-associated:Mammals:Gastrointestinal tract
ERR2597509,0.2673546404366396,0.4883358387617616,10475,Host-associated:Mammals:Gastrointestinal tract
ERR2597510,0.2266976996778907,0.4827099657791324,13027,Host-associated:Mammals:Gastrointestinal tract
ERR2597511,0.2482614515653539,0.5177819124834906,11949,Host-associated:Mammals:Gastrointestinal tract
ERR2597514,0.4010291321515057,0.5900710585464658,9364,Host-associated:Mammals:Gastrointestinal tract
ERR2597515,0.3153172456934344,0.6216984417941867,12029,Host-associated:Mammals:Gastrointestinal tract
ERR2597525,0.1885490934697446,0.4568206178845008,18059,Host-associated:Mammals:Gastrointestinal tract
ERR2597529,0.206453945705738,0.4413031934344285,12967,Host-associated:Mammals:Gastrointestinal tract
ERR2597533,0.3399085329159267,0.5525712210436003,10680,Host-associated:Mammals:Gastrointestinal tract
ERR2607376,0.2547101449273601,0.465535386952956,9163,Engineered:Wastewater:Water and sludge
ERR2607377,0.2853599276177708,0.5580602271245061,8512,Engineered:Wastewater:Water and sludge
ERR2607378,0.5019221676293725,0.6523375572930709,4523,Engineered:Wastewater:Water and sludge
ERR2607379,0.378070525874559,0.6273869543637836,15550,Engineered:Wastewater:Water and sludge
ERR2607380,0.5004791358130173,0.6275825128806816,2395,Engineered:Wastewater:Water and sludge
ERR2607381,0.3765455830737301,0.6002231967019405,9292,Engineered:Wastewater:Water and sludge
ERR2607383,0.3402705856132978,0.6021929551316396,7951,Engineered:Wastewater:Water and sludge
ERR2607384,0.4820175213891857,0.6506876852990093,10728,Engineered:Wastewater:Water and sludge
ERR2607385,0.4883127700552109,0.624561500237772,6328,Engineered:Wastewater:Water and sludge
ERR2607386,0.3784642261571742,0.579565642209984,12659,Engineered:Wastewater:Water and sludge
ERR2607387,0.4494800812585831,0.6360670213800896,14108,Engineered:Wastewater:Water and sludge
ERR2607388,0.3784212227077471,0.6146530401842507,9063,Engineered:Wastewater:Water and sludge
ERR2607389,0.3841055704661782,0.5838196227505641,5455,Engineered:Wastewater:Water and sludge
ERR2607390,0.2871874546846032,0.5458761342612986,10132,Engineered:Wastewater:Water and sludge
ERR2607391,0.3546338491111094,0.5946751646375582,11736,Engineered:Wastewater:Water and sludge
ERR2607392,0.4481418418713028,0.6058570802279701,2623,Engineered:Wastewater:Water and sludge
ERR2607393,0.3009932694871473,0.5565585009140768,8233,Engineered:Wastewater:Water and sludge
ERR2607394,0.200975314592692,0.2475195124134875,13623,Engineered:Wastewater:Water and sludge
ERR2607395,0.2025064099776836,0.2409212556365085,7775,Engineered:Wastewater:Water and sludge
ERR2607396,0.1921552871676271,0.2441327673242755,14799,Engineered:Wastewater:Water and sludge
ERR2607397,0.3636026440203254,0.5969709453750707,10007,Engineered:Wastewater:Water and sludge
ERR2607398,0.479306118600827,0.5471930351245872,2474,Engineered:Wastewater:Water and sludge
ERR2607399,0.3051121755130103,0.3901364204892522,4853,Engineered:Wastewater:Water and sludge
ERR2607400,0.2304995278163789,0.3412051807238089,10674,Engineered:Wastewater:Water and sludge
ERR2607401,0.306799631842011,0.4202067401649413,11009,Engineered:Wastewater:Water and sludge
ERR2607402,0.4340759802261131,0.5422287520591247,1765,Engineered:Wastewater:Water and sludge
ERR2607404,0.4612289887020757,0.5901896125309151,3511,Engineered:Wastewater:Water and sludge
ERR2607405,0.4019197232623244,0.5677284884788314,8952,Engineered:Wastewater:Water and sludge
ERR2607406,0.4514667156591295,0.5601006191950464,1948,Engineered:Wastewater:Water and sludge
ERR2607407,0.4109940919595212,0.5453339649455234,5123,Engineered:Wastewater:Water and sludge
ERR2607409,0.487539759369174,0.652999864421919,8112,Engineered:Wastewater:Water and sludge
ERR2607410,0.4812546537598747,0.6224746628896268,4731,Engineered:Wastewater:Water and sludge
ERR2607411,0.3597028024571618,0.5962115922334353,12602,Engineered:Wastewater:Water and sludge
ERR2607413,0.4404550793392208,0.6310167601900383,11050,Engineered:Wastewater:Water and sludge
ERR2607414,0.3632323551064693,0.5933617561796564,17699,Engineered:Wastewater:Water and sludge
ERR2607415,0.4075179122978644,0.577877799308298,4049,Engineered:Wastewater:Water and sludge
ERR2607416,0.3803462031626597,0.5325111900781921,8915,Engineered:Wastewater:Water and sludge
ERR2607417,0.3991822236903973,0.5744457254797931,7074,Engineered:Wastewater:Water and sludge
ERR2607418,0.382733769922921,0.5051649362596925,5136,Engineered:Wastewater:Water and sludge
ERR2607419,0.4043568746320247,0.543707298384522,3965,Engineered:Wastewater:Water and sludge
ERR2607420,0.2839990482128957,0.4577195365436932,8029,Engineered:Wastewater:Water and sludge
ERR2607421,0.308930927818277,0.4787745288043084,9529,Engineered:Wastewater:Water and sludge
ERR2607422,0.3730281246891537,0.5535072491286127,9468,Engineered:Wastewater:Water and sludge
ERR2607423,0.2110120801935984,0.3213535583788152,20047,Engineered:Wastewater:Water and sludge
ERR2607424,0.37511061294301,0.510556686746479,4996,Engineered:Wastewater:Water and sludge
ERR2607425,0.2559895848008033,0.4623739087881036,13571,Engineered:Wastewater:Water and sludge
ERR2607426,0.3184621672330825,0.5286600676666025,14874,Engineered:Wastewater:Water and sludge
ERR2607427,0.2632062364925457,0.3591525773738824,10617,Engineered:Wastewater:Water and sludge
ERR2607428,0.367082596144716,0.5564718949581499,6711,Engineered:Wastewater:Water and sludge
ERR2607429,0.2773426828156111,0.5217072811838241,10824,Engineered:Wastewater:Water and sludge
ERR2607431,0.3765267681857447,0.5656192931571598,6358,Engineered:Wastewater:Water and sludge
ERR2607432,0.4240400030535192,0.5804130816139003,4390,Engineered:Wastewater:Water and sludge
ERR2607433,0.2692578315054872,0.5253854466733615,11372,Engineered:Wastewater:Water and sludge
ERR2607435,0.3479045055749715,0.5541117984137225,8363,Engineered:Wastewater:Water and sludge
ERR2607437,0.3749511661716476,0.6385292267286449,22722,Engineered:Wastewater:Water and sludge
ERR2607439,0.3035935299388448,0.4365395332573277,7645,Engineered:Wastewater:Water and sludge
ERR2607440,0.3226432783044506,0.4565336785990563,10821,Engineered:Wastewater:Water and sludge
ERR2607441,0.2934919615831183,0.6189829106799857,11775,Engineered:Wastewater:Water and sludge
ERR2607442,0.3231150130511477,0.4756851236878736,11956,Engineered:Wastewater:Water and sludge
ERR2607443,0.3230488892333225,0.4752941176470588,11589,Engineered:Wastewater:Water and sludge
ERR2607444,0.3237878616635481,0.455181750687843,7127,Engineered:Wastewater:Water and sludge
ERR2607445,0.321710492686557,0.4533670389187711,6943,Engineered:Wastewater:Water and sludge
ERR2607446,0.3133404880472571,0.4843652307741635,13317,Engineered:Wastewater:Water and sludge
ERR2607447,0.3887538075851845,0.6162102496957605,10536,Engineered:Wastewater:Water and sludge
ERR2607449,0.4254745051653368,0.5666964207959593,4592,Engineered:Wastewater:Water and sludge
ERR2607450,0.3036370701243421,0.5284881737599103,13009,Engineered:Wastewater:Water and sludge
ERR2607451,0.3727553471346064,0.5905679290460606,13596,Engineered:Wastewater:Water and sludge
ERR2607457,0.28418887836539,0.7568876698608844,7579,Engineered:Wastewater:Water and sludge
ERR2607459,0.4005111354507619,0.583142531803656,3320,Engineered:Wastewater:Water and sludge
ERR2607460,0.3298734468917509,0.5123020206169042,6296,Engineered:Wastewater:Water and sludge
ERR2607461,0.3249963703236458,0.5271777993280241,5935,Engineered:Wastewater:Water and sludge
ERR2607463,0.5049767651022764,0.6033320148424404,5818,Engineered:Wastewater:Water and sludge
ERR2607464,0.3230830728975763,0.4236729933376965,7345,Engineered:Wastewater:Water and sludge
ERR2607465,0.2444379294848487,0.4482557051662342,12958,Engineered:Wastewater:Water and sludge
ERR2607466,0.2796598953128032,0.4386150036580561,17377,Engineered:Wastewater:Water and sludge
ERR2607467,0.3244557829132455,0.5706921598950279,10619,Engineered:Wastewater:Water and sludge
ERR2607468,0.3423710444440276,0.5464590045537469,5974,Engineered:Wastewater:Water and sludge
ERR2607470,0.369644076665669,0.5732211317692036,6924,Engineered:Wastewater:Water and sludge
ERR2607472,0.3555457501605021,0.5827632245741239,10834,Engineered:Wastewater:Water and sludge
ERR2607473,0.413156455142068,0.6608040030646769,4317,Engineered:Wastewater:Water and sludge
ERR2607475,0.3573957480446028,0.69120902040229,9720,Engineered:Wastewater:Water and sludge
ERR2607476,0.3027038553393806,0.3976828635656234,6535,Engineered:Wastewater:Water and sludge
ERR2607477,0.4559606920249368,0.5809300657984436,7804,Engineered:Wastewater:Water and sludge
ERR2607480,0.3303139905180877,0.5947238663180309,14704,Engineered:Wastewater:Water and sludge
ERR2607481,0.3885399869137986,0.5554146739156195,11397,Engineered:Wastewater:Water and sludge
ERR2607482,0.3931839663167831,0.5299439896596295,6604,Engineered:Wastewater:Water and sludge
ERR2607484,0.3575443536432672,0.5518338050971435,17970,Engineered:Wastewater:Water and sludge
ERR2607485,0.1888439876227468,0.3666837391821763,12813,Engineered:Wastewater:Water and sludge
ERR2607486,0.352419600003526,0.7734184045296558,9342,Engineered:Wastewater:Water and sludge
ERR2607488,0.5140428885010928,0.5878197709222972,2317,Engineered:Wastewater:Water and sludge
ERR2607489,0.3020837782589508,0.4859595237400414,8546,Engineered:Wastewater:Water and sludge
ERR2607491,0.4080965519877232,0.5841596767974075,9782,Engineered:Wastewater:Water and sludge
ERR2607495,0.4125263474854698,0.6236780000585338,9828,Engineered:Wastewater:Water and sludge
ERR2607496,0.4229086324530778,0.598541154019987,5756,Engineered:Wastewater:Water and sludge
ERR2607497,0.3053875880879934,0.5622468310043617,11428,Engineered:Wastewater:Water and sludge
ERR2607498,0.3916594186310715,0.6236170114730683,11892,Engineered:Wastewater:Water and sludge
ERR2619760,0.5658167575451098,0.8095351747646193,4573,Host-associated:Human:Digestive system
ERR2683605,0.2453167223926787,0.4094423358836878,451,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683606,0.199415473709816,0.4016455987129395,593,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683607,0.1812823972164549,0.4057901632735335,660,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683608,0.1406720426039935,0.4162833406209007,739,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683609,0.1951997473550926,0.4258189829359544,561,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683610,0.2720334363074603,0.4635595871129183,171,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683611,0.2473854581673177,0.4488939469379045,219,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683612,0.2453382084094968,0.4675282292278572,230,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683613,0.2410244939044608,0.4140020629190304,262,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683614,0.234381778741855,0.46323989310286,236,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683615,0.196268865287857,0.4581895676882484,304,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683617,0.2148584100989269,0.4024860886734877,275,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683618,0.196081966227971,0.4159067433967832,330,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683619,0.2079806078687018,0.3285897999932315,630,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683620,0.2068429237946851,0.3436983129341713,681,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683621,0.1836905435664813,0.3283347528085331,834,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683622,0.1967987038381625,0.3473676844486949,712,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683623,0.2566759483270022,0.5247383507766149,456,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683624,0.1700077372159692,0.231932104495425,560,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683625,0.2050938337801572,0.2317771084337349,328,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683626,0.1581442420368215,0.229873295467611,669,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683627,0.1843686426644991,0.2363311658576792,469,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683628,0.1731534543138879,0.2341260158786764,530,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683629,0.225138497865756,0.2802507836990595,317,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683630,0.2170359362334352,0.318365530794616,362,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683631,0.2232509389466219,0.3568041385256502,317,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683632,0.241084298135466,0.3845276213610099,494,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683633,0.2004357298474774,0.3939042989617571,650,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683634,0.212957966061014,0.3975988835573228,614,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683635,0.1396855839362604,0.3743882382456126,795,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683636,0.2307204062202225,0.4311668649291662,290,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683637,0.260784313725472,0.3584194421038627,310,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683638,0.2393757837536274,0.3762556557866879,363,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683639,0.2467822334647528,0.3774570626265265,344,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683640,0.2532819241714625,0.3762424349516278,318,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683641,0.2241076653013267,0.363667653335169,313,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683642,0.2118679775280756,0.3628275292750787,344,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683643,0.1123522407846038,0.4885183644915552,730,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683644,0.1198562020243454,0.4009039096285389,659,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2683645,0.1193252133133166,0.3685222679682972,753,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR2696421,0.0056607881558783,0.0038483044436404,120,Host-associated:Insecta:Digestive system
ERR2696422,0.0065040078751108,0.0046169734524026,141,Host-associated:Insecta:Digestive system
ERR2696423,0.0460742830276339,0.0669018802197311,1221,Host-associated:Insecta:Digestive system
ERR2696424,0.0438604965702861,0.0604241696678671,1045,Host-associated:Insecta:Digestive system
ERR2696425,0.0150169102059353,0.019097908767359,741,Host-associated:Insecta:Digestive system
ERR2696426,0.0157036626483078,0.020396606736434,819,Host-associated:Insecta:Digestive system
ERR2696427,0.0468585425596122,0.0509917728710079,1065,Host-associated:Insecta:Digestive system
ERR2696428,0.0424034098720761,0.0437012720558063,870,Host-associated:Insecta:Digestive system
ERR2709732,0.1048310277662429,0.1266064413024659,4315,Host-associated:Plants:Rhizosphere
ERR2709735,0.0651580623151376,0.0684518628674879,3225,Host-associated:Plants:Rhizosphere
ERR2709740,0.0483313035671803,0.0550040676248182,3580,Host-associated:Plants:Rhizosphere
ERR2709762,0.0710867761738069,0.082137866556754,3543,Host-associated:Plants:Rhizosphere
ERR2709769,0.0548876281022999,0.0662221285119392,2688,Host-associated:Plants:Rhizosphere
ERR2709772,0.0391377258465385,0.0437733579621117,3134,Host-associated:Plants:Rhizosphere
ERR2709784,0.0560536283619193,0.0650111193476649,3518,Host-associated:Plants:Rhizosphere
ERR2709787,0.0719488736336299,0.0818485801267654,3208,Host-associated:Plants:Rhizosphere
ERR2709798,0.1041084150972845,0.1090197413206262,4305,Host-associated:Plants:Rhizosphere
ERR2709810,0.1108467297312361,0.1243104787563544,4324,Host-associated:Plants:Rhizosphere
ERR2721171,0.1426554429608911,0.0702495355946582,2156,Environmental:Aquatic:Freshwater
ERR2721175,0.1994573342930004,0.2013087751779615,3162,Environmental:Aquatic:Freshwater
ERR2730831,0.0373850136058641,0.0421120536620004,5123,Environmental:Aquatic:Estuary
ERR2749333,0.5352874148422113,0.8203224230581339,1647,Host-associated:Human:Digestive system
ERR2749675,0.7532906438988969,0.8848745696015741,923,Host-associated:Human:Digestive system
ERR2749813,0.7793360045791243,0.8988521089161773,1862,Host-associated:Human:Digestive system
ERR2750096,0.809927574633361,0.9166415841584158,1321,Host-associated:Human:Digestive system
ERR2750176,0.6348204763596202,0.852225027261999,2520,Host-associated:Human:Digestive system
ERR2750365,0.6540775401069391,0.8937163375224416,197,Host-associated:Human:Digestive system
ERR2750565,0.6193466747902135,0.7888376641519977,977,Host-associated:Human:Digestive system
ERR2757383,0.6783779981710811,0.8624103062021929,1772,Host-associated:Human:Digestive system
ERR2762114,0.194144676074715,0.7588285050893835,1321,Environmental:Aquatic:Marine
ERR2762115,0.116548131113071,0.7578415362975665,2026,Environmental:Aquatic:Marine
ERR2762148,0.0497389178524187,0.0446290642968303,1440,Environmental:Aquatic:Marine
ERR2762149,0.0549204409925081,0.0440152851729075,786,Environmental:Aquatic:Marine
ERR2762973,0.2886866553731261,0.3875106080914953,5335,Host-associated:Mammals:Digestive system
ERR2762980,0.2716338246701393,0.3465808264840929,5942,Host-associated:Mammals:Digestive system
ERR2762992,0.4388987092683148,0.6120682199898954,3074,Host-associated:Mammals:Digestive system
ERR2764819,0.8147199851030223,0.8820448009963917,1868,Host-associated:Human:Digestive system
ERR2764820,0.8157943751163125,0.8826056493841729,1872,Host-associated:Human:Digestive system
ERR2764821,0.8081543670855059,0.8813354861459087,1897,Host-associated:Human:Digestive system
ERR2784784,0.2547702345945752,0.783400374968801,1059,Host-associated:Human:Digestive system
ERR2784785,0.2215451741517919,0.7503865519565476,1020,Host-associated:Human:Digestive system
