accession,ref_f_unweighted,ref_f_weighted,n_matches
SRR10810008,0.29049999999977016,0.9170184914288277,5464
SRR10810009,0.3253782313461454,0.9071490194163407,5100
SRR10810010,0.3205259368720988,0.9266775483734891,5206
SRR10810011,0.3530883397003067,0.9384016555828889,5877
SRR10810012,0.3193238147691294,0.9484887824212461,4955
SRR10810013,0.38699420338787605,0.9126071457328365,7168
SRR10810014,0.37016168544804645,0.9405129173299465,4317
SRR10810015,0.36581835725437273,0.8757740933853,6779
SRR10810016,0.507882291118732,0.9408196558779259,6623
SRR10810017,0.3685674058427345,0.9283602232991841,5758
SRR10810018,0.4245576893996066,0.9323304944143347,6236
SRR10810019,0.3647667794452205,0.8907851227133453,6872
SRR10810020,0.43664238008471495,0.918661913628184,6629
SRR10810021,0.3135735456914336,0.8615476664087536,5506
SRR10810022,0.42224311758855204,0.9012986326746922,7828
SRR10810024,0.47079936562677754,0.9205697235531775,7018
SRR10810026,0.3388690525616149,0.8986855085988534,7693
SRR10810028,0.43612374612123983,0.9187953934931847,6638
SRR10810029,0.4521052492113063,0.9149680218196914,6919
SRR10810030,0.44257024924569793,0.8818362157981029,5405
SRR10810031,0.44684255877878554,0.897314020712288,4869
SRR10810032,0.39620221596752747,0.9373082714329242,5162
SRR10810033,0.4728482215582101,0.9149468062914599,5419
SRR10810034,0.5345050552549955,0.9300709122282033,3199
SRR10810035,0.48170235836264597,0.9051787118518764,4954
SRR10810036,0.41779712170762084,0.9243909088589337,6022
SRR10810037,0.42184673275913653,0.929508947254593,5318
SRR10810038,0.4017479052161001,0.9185956329384117,6447
SRR10810040,0.4326880495982256,0.9246924198590666,5999
SRR10810041,0.49507335230964133,0.9246122722333842,6779
SRR10838798,0.4558212058208693,0.29519063875765833,4556
SRR10914154,0.3777830626703508,0.8964209569031296,16441
SRR10914156,0.37608522220617613,0.9166496788373654,8772
SRR10914157,0.371682067517335,0.8205342314422136,11230
SRR10914159,0.3981355018970155,0.8644822404074342,15136
SRR10914161,0.36526121852556137,0.933217583548811,9335
SRR10914162,0.3927934194204633,0.885199586474446,12680
SRR10914163,0.38616432999994277,0.9099882932553249,13540
SRR10914164,0.37132251855851867,0.8167369261839591,12847
SRR10914165,0.36320627716361964,0.8546146401585212,10555
SRR11086695,0.48320158915507916,0.5493485591661558,56258
SRR11092501,0.5619222412079303,0.5874827964091078,36459
SRR11267042,0.4343584043470852,0.8985841072742436,9265
SRR11267043,0.4529430511628731,0.9355594641388656,8157
SRR11267046,0.4435664019618386,0.9112630674309294,13950
SRR11267047,0.4206997084545741,0.8934509770806781,12910
SRR11267048,0.4263427487868753,0.9185861722073868,15123
SRR11267049,0.41458290842268347,0.9053582253549415,17547
SRR11267050,0.4195498232255045,0.9058604269586774,17310
SRR11267051,0.42910379289378386,0.922463944347534,13303
SRR11267052,0.4484654985401591,0.8260850784516814,12276
SRR11267053,0.4225107528108178,0.8936606610839521,16102
SRR11267054,0.4423639279308388,0.9316785684456694,8523
SRR11267056,0.40942405396437415,0.916147812086073,12455
SRR11267057,0.4397478242623869,0.9115776478896974,13547
SRR11267058,0.43567348290296326,0.914831546041641,13011
SRR11267059,0.45031694839854103,0.922036796605339,13137
SRR11267061,0.48119449422020844,0.8836946952604487,17427
SRR11267062,0.45986367031821096,0.8716064605661556,21369
SRR11267063,0.45935332838194115,0.8808639482869396,13854
SRR11267064,0.47996361614950167,0.8912152495843483,13885
SRR11267065,0.44279183855419274,0.9318716599551345,8932
SRR11267066,0.44168267772224906,0.9266331120154209,9833
SRR11267067,0.4056372864755352,0.9070927918106448,15433
SRR11267068,0.40763658805907366,0.9057002789405351,12507
SRR11267069,0.4053524384748697,0.9077833513420681,12469
SRR11267070,0.4008801156721708,0.9083529076319399,15435
SRR11267071,0.40597627985320917,0.9093823017102216,14714
SRR11267072,0.4101948602088078,0.9150032317444238,12830
SRR11267073,0.4166857909505958,0.9154999330610815,11330
SRR11267074,0.40867730638884925,0.9165307080538628,13717
SRR11267075,0.39564561557988076,0.9078509083000698,14193
SRR11267076,0.4111212582444176,0.9224777034926298,9731
SRR11267077,0.44540309221381313,0.9272454966875331,8628
SRR11267079,0.43377018719466637,0.8827389117512574,9469
SRR11267080,0.44579820978503076,0.8885965487376082,10616
SRR11267081,0.4189224074342766,0.87688278451147,10150
SRR11489788,0.6645920973378133,0.8639224510427367,27581
SRR11551369,0.5350501312957889,0.842181519820731,24685
SRR11615782,0.7525154798759327,0.9531430967690403,3271
SRR11788653,0.4080892417190721,0.7275642813319203,3469
SRR1202081,0.38358925967198687,0.7807183762843187,5262
SRR1202089,0.27024240817622946,0.283841397419367,12834
SRR1204581,0.46689376901695945,0.5722922633829748,17517
SRR1209978,0.3085642317378867,0.3407387580299786,5199
SRR12270101,0.6708733386438943,0.9256585597618592,5734
SRR12270104,0.5484406376787395,0.9463299059439257,8028
SRR12270114,0.5914636975177261,0.9245766298301059,9278
SRR12272117,0.7526850414077267,0.9357063025731858,3692
SRR12272140,0.8705332600329517,0.9414931801866475,1491
SRR12272146,0.7940231811199208,0.9166666666666666,1768
SRR12272154,0.7967630447608995,0.9068147246729541,1402
SRR12272156,0.8539506614229277,0.9273732581163373,1163
SRR12272164,0.8293528028708624,0.9245534103211837,1589
SRR12272165,0.8490265888947155,0.9421551370771345,1290
SRR12272167,0.8643166357451146,0.9509938792192516,1389
SRR12272177,0.864916773367443,0.8960168517809268,450
SRR12272188,0.849052746354003,0.9315232581353564,1586
SRR12272213,0.8289998102105518,0.9312461538461538,2084
SRR12358625,0.25960449088924475,0.73830507869766,82667
SRR12377472,0.6963031164301485,0.9203839087253151,6941
SRR12456161,0.6221989342010921,0.9161147961486784,8568
SRR12456162,0.5948705310768765,0.9299831598400561,11075
SRR12456164,0.570390515446135,0.8037388155091606,12839
SRR12456168,0.5567998684422942,0.9222512625082155,11359
SRR12456169,0.5749932856402711,0.9104589626572045,14535
SRR12456173,0.5677289790768753,0.8923267417320337,13804
SRR12479732,0.44753589192234683,0.549333835458885,18018
SRR12479754,0.37761482531136703,0.5164416954952051,24292
SRR12479795,0.46415374189645286,0.5721260541500222,14790
SRR12479862,0.4518999011449436,0.5932719189697053,16726
SRR12479968,0.4349909962833376,0.6058803538310661,29865
SRR12480013,0.4242498441804186,0.4065111902433624,18041
SRR12480094,0.42742529201998003,0.588523765316174,28342
SRR12480167,0.46059641518759686,0.5780551016028657,16721
SRR12480242,0.4709874082190804,0.6242190872844554,20917
SRR12480292,0.35979896445356263,0.4497108136888481,31108
SRR12480322,0.4139073021465634,0.5265743929456668,31387
SRR12524504,0.6584353066547588,0.9760038917027426,3506
SRR12524505,0.5767726936487971,0.9744952258556813,2805
SRR12524521,0.49577323326712985,0.9170514940356679,5523
SRR12651210,0.2885482075090703,0.29568205991959556,21944
SRR12908322,0.3677618887219052,0.9265243653455854,7944
SRR12908323,0.4320566807029542,0.9714422727979678,4331
SRR12908324,0.37753615065549484,0.9443657686407906,6717
SRR12908326,0.3612891007225125,0.9454360596475373,7674
SRR12908327,0.37468321100553925,0.9379932325191782,7478
SRR12908328,0.3783637979179393,0.9334622269960616,7815
SRR12908350,0.5873260689577274,0.7691035981373745,24805
SRR12929265,0.5125400871636315,0.5189011748445058,3555
SRR12929267,0.4949275362318735,0.5358605664488018,1256
SRR13122045,0.4402506287778513,0.5966003316749585,19983
SRR13122148,0.3707203812698527,0.49102962657777444,41863
SRR13122160,0.41554966934468396,0.5290586416913537,19720
SRR13122231,0.4364924499411864,0.5392938799383208,12878
SRR13122252,0.37855650604755764,0.5234322030996391,31941
SRR13122264,0.38442513113027105,0.5500422063186776,38060
SRR13169483,0.8633509937829198,0.9809436290096919,2649
SRR13169484,0.911619630369478,0.9864993740398187,2170
SRR13169487,0.9021538461537598,0.9844478950520145,2352
SRR13169489,0.9208602034482712,0.9851635514018692,2429
SRR13169493,0.9220770608129417,0.990151388647095,1963
SRR13169498,0.9119704909392685,0.9853493189836272,2380
SRR13169504,0.8555776274131008,0.9788976734299252,2569
SRR13169507,0.7757783490430774,0.9914335027631308,937
SRR13169508,0.7141592920353222,0.9832376211702385,1534
SRR13169517,0.9274726510868159,0.9872206912349629,2139
SRR13169518,0.8049726504226674,0.9912033820007066,819
SRR13169519,0.7848298722823074,0.9899531891857466,839
SRR13169520,0.91303369663017,0.9834958980939241,2718
SRR13428088,0.5854276950467325,0.9450163451060829,11349
SRR13485161,0.37053234806195173,0.7482582128926067,7115
SRR13528215,0.8078680502326228,0.9408867413402175,6822
SRR13713018,0.6424281082229889,0.876611583892416,2869
SRR13713023,0.6354850875258665,0.8593471781605609,9260
SRR13713029,0.6790331268515268,0.8879024669639569,2252
SRR13753906,0.543432369038169,0.836431520635326,8681
SRR13753927,0.46016256205532446,0.7249568466776684,7437
SRR13753941,0.5151269857327313,0.7991557957171188,7112
SRR13827504,0.6509387163239415,0.9404121047262836,7397
SRR13827508,0.6317405232243626,0.9284062459153202,8116
SRR13827517,0.6565498443800888,0.934135101065239,7415
SRR13827521,0.6331715455782899,0.9305922521717834,7294
SRR13827523,0.6698654088558106,0.9466081276144063,6652
SRR13839990,0.6242291880780902,0.8938085926933511,3046
SRR13839996,0.6902778301353257,0.9154414079717902,3280
SRR13839997,0.6585221441537984,0.9243625326970308,3149
SRR13840003,0.6122058135079482,0.926341374491098,3034
SRR13840009,0.515990274920303,0.8861726772933163,3177
SRR13840021,0.6248342907643292,0.9211029610296103,1474
SRR13840024,0.6403053435113004,0.9318150215530084,1634
SRR13840029,0.6129467775171111,0.9278532758811181,1837
SRR13840052,0.6483198456508231,0.9228427853553481,2338
SRR13840060,0.6052948255113832,0.9356483209325593,2143
SRR13840063,0.5870213949723468,0.9226038367955788,2636
SRR13840067,0.6012748248431246,0.9294787049278067,2486
SRR13840070,0.59456875119512,0.9213387363049678,2872
SRR13840072,0.5735597384930211,0.9137415173108339,3090
SRR13840086,0.6559859772129375,0.9222710679985326,3666
SRR13840088,0.6680769355939895,0.9080646007331985,4150
SRR13840094,0.6231072838176687,0.8869913213429814,1864
SRR13840096,0.6720702706562748,0.9166405005291375,1808
SRR13840100,0.5162698887424374,0.9283489955080332,2489
SRR13840101,0.5040071770332711,0.9320261523716997,2502
SRR13840111,0.6758780393669364,0.8687103988073053,1560
SRR13840112,0.6436733845833706,0.8456708127037798,1946
SRR13840120,0.5160030725896246,0.8883009444392496,4443
SRR13840130,0.615022545684357,0.9465999547125116,3473
SRR13840140,0.6673876601956671,0.8849195830803828,2289
SRR13840142,0.7033097446264451,0.9151938263329137,2655
SRR13840154,0.6358340268694453,0.8790714213146399,1982
SRR13840155,0.7209028337569765,0.9109458958680748,1911
SRR13921775,0.4814370862710214,0.9304483028924501,45108
SRR1437744,0.8603351955306656,0.9254547767459611,826
SRR1437929,0.8538409245411089,0.9250796578903236,815
SRR1437949,0.8549628629304366,0.924905567416653,843
SRR1438103,0.8279027670027852,0.9149181166837257,927
SRR1438105,0.8501732871234003,0.9260640722781714,860
SRR14474051,0.6690616840422214,0.8010900570497147,23899
SRR1461864,0.8567220139260353,0.9268151576511426,829
SRR1461997,0.8423664620608513,0.9222066231728466,918
SRR1462028,0.8623915401300775,0.928363060510085,834
SRR1462049,0.8394293125810385,0.9183841714756801,902
SRR1462592,0.8561431839590422,0.9252859064917591,843
SRR14629561,0.7235720483890045,0.9221219039792048,8899
SRR14629562,0.7708846660138382,0.9395172488740234,9426
SRR14629571,0.7041407599814905,0.9215382376942882,9762
SRR14629574,0.7083191896691903,0.9176785275286724,8531
SRR14654642,0.34900117508811745,0.6909521304576539,210
SRR14698350,0.6484163904282438,0.9397052944285643,8714
SRR14698353,0.34169895678086953,0.9684792431912448,3859
SRR1483416,0.8388506355931478,0.9177625886831632,894
SRR14862895,0.49569305890589144,0.8996859771913562,18387
SRR14862901,0.5115279998179222,0.8612135263117159,18502
SRR14862910,0.611024366741081,0.930793472639954,14325
SRR1490884,0.8345659789801403,0.9215830573612985,911
SRR1491013,0.8585294117646907,0.92621783789281,832
SRR1491081,0.8332904553640077,0.9177882411767156,899
SRR1491089,0.8613255256853687,0.928323463344905,861
SRR1491126,0.8354447439352533,0.9180858234104695,897
SRR1491252,0.8393849334539246,0.9180961083191428,905
SRR1491489,0.8319448060400748,0.9195721744989052,924
SRR1491502,0.8378517281253726,0.9199214756042697,895
SRR1491523,0.8392320752252764,0.9199064000985262,919
SRR1491568,0.8433355219960328,0.9210361656863972,882
SRR14920939,0.775216484925791,0.9523844949606034,5157
SRR14920960,0.7333954478899791,0.9336756716920744,7558
SRR14920973,0.7790743670884509,0.9272817987220962,7430
SRR14920981,0.7977675162704249,0.9238115320634475,5536
SRR1522964,0.3209754262301422,0.37605376808758667,41372
SRR1522973,0.37708133687740897,0.44774446769841025,62175
SRR15235666,0.8307915950839042,0.922880147197522,4637
SRR15322609,0.5518577687790378,0.7202536976356135,10995
SRR15322611,0.5284114792308292,0.6283412962099001,9952
SRR15429248,0.47760186689149914,0.6160744827071504,17003
SRR15429249,0.5096925715133809,0.6401265307400795,15746
SRR15429271,0.5913320713354782,0.8211200467548596,8522
SRR15429272,0.666532544378366,0.8546371597894233,6957
SRR15431160,0.7649664949877383,0.9376303733547684,7354
SRR15431164,0.6053023816316832,0.9439186030706189,3728
SRR15431165,0.600255026973422,0.9055978980371975,6994
SRR15431188,0.705473668974193,0.9107356353581857,5868
SRR15604477,0.6657322990099306,0.945348407006432,12106
SRR15604496,0.6113068220306652,0.9297912329595867,17658
SRR15604502,0.7361228685449683,0.9520889123500029,13328
SRR15604507,0.6024907024499173,0.9447369744615491,13186
SRR15604520,0.7182796455195591,0.9582387769379085,12800
SRR15604521,0.6733617178816564,0.9660521955064962,10610
SRR15604533,0.5783320342937179,0.9596710387465704,9497
SRR15604544,0.41365795984484555,0.9617186763367387,8283
SRR15604550,0.4774510899940283,0.9647502926237738,7658
SRR15604559,0.7644786054404034,0.9562225545554298,12313
SRR15604562,0.657804549850439,0.9520365784047082,11593
SRR15604566,0.6220094222890691,0.9280253559878922,15670
SRR15604576,0.7668842776089363,0.9729310170066678,7932
SRR15604590,0.7634310602860362,0.9626218127025857,10251
SRR15604599,0.672508255778223,0.9621379923539147,9701
SRR15604614,0.6590223781997485,0.9582880380461374,12352
SRR15604625,0.7116668317319277,0.9611253730675818,12027
SRR15604627,0.6683782780944573,0.9255643663848657,17901
SRR15604628,0.5981690523292565,0.9390939015257763,15600
SRR15604630,0.6438609356758034,0.9310928875664262,15340
SRR15604633,0.7293989321998134,0.968310375794634,9789
SRR15633986,0.4417146544267293,0.872026307248071,13417
SRR15633998,0.5318001361661464,0.8563026526881319,16522
SRR15634000,0.4175137029068066,0.7877389753508185,16760
SRR15691272,0.5375602277704358,0.8654593353058374,2577
SRR1572169,0.40059972407025923,0.5003176800870247,33023
SRR15730533,0.5984499080146161,0.9646390928451686,24621
SRR1621002,0.44093257500074273,0.8030551868433485,4982
SRR1622887,0.7642857142857117,0.8646833013435701,201
SRR1622889,0.6510920278584801,0.8557314605404118,2343
SRR1622890,0.726121781069634,0.8759028374892519,1652
SRR1622900,0.5605326876513224,0.576379974326059,435
SRR1623051,0.634786476868305,0.8990023655250438,456
SRR1623052,0.6302375809934874,0.8916146769588664,444
SRR1623054,0.6431244153414176,0.9025564231468606,439
SRR1623055,0.6335600907029353,0.896336957669165,420
SRR1623056,0.6406179009540771,0.8982672477941959,414
SRR1631244,0.5694684796043367,0.8751863041289023,1842
SRR1631245,0.5657847046029522,0.8747801687513586,1878
SRR1631246,0.565715679102595,0.8758685596427642,1887
SRR1631247,0.5679523056331164,0.8755970515970516,1869
SRR1631248,0.570309675864453,0.8740019665683383,1876
SRR1631249,0.5663329161450892,0.8739856605789181,1807
SRR1631379,0.8674367436743596,0.9221837944664032,194
SRR1631380,0.8707833047455631,0.9320364442255602,191
SRR1631381,0.8736420811892452,0.9304104002039255,192
SRR1631382,0.8799769186381898,0.937343984023964,191
SRR1631384,0.7989714820008895,0.9305616740088106,564
SRR1631484,0.6663453262174721,0.8363878554039778,5515
SRR1631485,0.6742816091949951,0.8361663230775215,5296
SRR1631486,0.6934365501519345,0.8301955506294039,3993
SRR1631487,0.696527025116386,0.8322297517329074,4036
SRR1631494,0.5530987734020849,0.8844615174796563,1319
SRR1631495,0.5510037538762627,0.8841940891450617,1313
SRR1631496,0.5616935483870871,0.8837983929875822,1049
SRR1631497,0.5505682912732639,0.8811332609813217,1061
SRR1631498,0.554235049990559,0.8818137826990408,1148
SRR1631499,0.5515836265974756,0.8796847585353927,1150
SRR1631700,0.7805263157894458,0.9057496360989811,367
SRR1631704,0.8010498687663656,0.9064083997103548,390
SRR1631705,0.7903954802259764,0.9044764937254167,328
SRR16348862,0.7131702238415693,0.8556553807524815,5217
SRR16350202,0.7829231260985137,0.8876771315593206,5884
SRR16350203,0.802996113827095,0.915944154338542,3715
SRR16350236,0.8080163570344611,0.9386424111723682,3327
SRR16350272,0.7784264031662841,0.9244382535622945,4141
SRR16632757,0.5826249390866297,0.7554270231682783,7639
SRR16632763,0.6076565753643208,0.729846147049403,6511
SRR16632770,0.5568753933288955,0.8221235945557528,5184
SRR16632773,0.534638933154272,0.8251404180842419,4793
SRR1702226,0.5888139349512356,0.619821156868125,12116
SRR1702227,0.5772912542207065,0.6974861338684097,10340
SRR1702228,0.5410596100647104,0.5719355860068184,18661
SRR1702229,0.584671967734609,0.6524747717443536,17805
SRR1702230,0.588420968056027,0.6398619476394792,17486
SRR1702231,0.594841706391724,0.6458755152874684,16685
SRR17120552,0.67730105940054,0.8916393342570972,12688
SRR17255002,0.5568427895710243,0.633377722625154,34586
SRR17255031,0.5597525585543721,0.6525485296122718,35657
SRR17255071,0.5658311501852578,0.6453822154796963,38824
SRR17255076,0.5224330458028159,0.6189205121507187,51922
SRR17255082,0.5856993623017575,0.6915321211792024,30873
SRR17257128,0.5156629123961377,0.9219872508347667,15446
SRR17257131,0.6642122943972651,0.9140063553209093,11933
SRR17257136,0.5575943370927707,0.881465717108987,14673
SRR17257158,0.5778507515869917,0.9321451107294342,11296
SRR17257160,0.585653160453259,0.9245533251283793,19437
SRR17257161,0.575313601973062,0.9406843241733318,13224
SRR17257168,0.5586103066681822,0.908166885148674,14206
SRR1747019,0.686460554370143,0.8081261266931303,10129
SRR1747031,0.6369511552432292,0.7168300800575695,8011
SRR1761710,0.866178477883767,0.9204545454545454,6831
SRR1761768,0.9143968871595033,0.9237592397043295,1272
SRR1763381,0.537479849543165,0.6677143459777729,22965
SRR1763383,0.5711975433141436,0.786015918077664,20906
SRR17684633,0.6411901743096995,0.9208572426238948,21744
SRR17684645,0.7098418057898085,0.9430164255375408,18156
SRR17738084,0.44112246771518676,0.8787625135689302,6713
SRR17794259,0.43397847835106074,0.9640440496029323,25573
SRR17794281,0.38219194351107066,0.9749672859995268,15240
SRR18079825,0.6863391553831859,0.876503384847049,7611
SRR18079826,0.4802180556699852,0.7744885375963867,4752
SRR1873831,0.31525658807210244,0.897123049622567,1764
SRR1873833,0.33877248284811046,0.9705955659122372,1399
SRR1873835,0.30833135532865974,0.9706158670674422,2033
SRR1873837,0.3160942492012659,0.6981045330399898,1221
SRR1873838,0.30938074800731086,0.9533410034695382,1982
SRR1873839,0.31183597390485934,0.8785678742192016,1262
SRR1873841,0.3047755687640836,0.9364304543490609,2351
SRR1873842,0.3171276892985402,0.9579143048698726,1787
SRR1873843,0.3052097183608711,0.9601063829787234,1987
SRR1873844,0.3045530533974756,0.9696674997283494,2399
SRR1873845,0.3070522979396169,0.9643237555022266,2422
SRR1873846,0.3129597675050897,0.9642523818056924,2652
SRR1873849,0.31863306605552455,0.9727646225280063,2478
SRR1873853,0.3315262227458387,0.9573714305622695,2156
SRR1873854,0.327373924776452,0.8993577409505907,1485
SRR1873861,0.3603931561702585,0.9773863100817749,1940
SRR1873862,0.3379168642325896,0.9759818337692215,1604
SRR1873863,0.29469047066987086,0.9739564853318952,2005
SRR1873864,0.31418358227995835,0.9672180465376298,1924
SRR1873865,0.3050673362244254,0.9724587012674957,2086
SRR1873866,0.3035075161058146,0.9693111261889826,1972
SRR1916583,0.3647182376537078,0.49344725101820136,30953
SRR1916815,0.34219658573245726,0.42907048126271474,27210
SRR1916824,0.31789973012458705,0.4035455908482977,28198
SRR1916840,0.293245265236977,0.47067121041678717,36314
SRR1917054,0.32819231226932516,0.42789268004940184,16782
SRR1917065,0.35013340433679285,0.5737114871999269,29797
SRR1917097,0.3686087647099154,0.49586199292387817,31639
SRR1917151,0.3371230296242152,0.4687033468806166,33936
SRR1917152,0.30952254258761625,0.3365517055485923,23716
SRR1917156,0.2684432279594083,0.4124836170821441,40512
SRR1917302,0.28145847923007344,0.617103506914586,44490
SRR1917310,0.38086393447424105,0.5674819586283337,49303
SRR1917411,0.35857078951348087,0.54159173282264,57165
SRR1919339,0.4021801413094226,0.5628686433923162,54842
SRR19524207,0.8630821042850894,0.9512062562275431,2272
SRR19524209,0.8365617433413549,0.9626071258118736,1265
SRR19524217,0.7783155526772687,0.9629015144207582,3707
SRR19715298,0.6090998202904017,0.9035315360236317,8399
SRR19715299,0.609904494109475,0.9060426154847104,10690
SRR19715300,0.6318205424598485,0.9129429892141756,7843
SRR19715301,0.6404061282346394,0.9377108508912415,9074
SRR19715302,0.561579547598575,0.9083345398236216,15979
SRR19715303,0.6494833782560847,0.9495081795979401,10077
SRR19715305,0.6203941392515168,0.8896809548936229,9520
SRR19715306,0.5930219359229664,0.9145080455848786,9843
SRR19721626,0.7961834987433815,0.9577998371259547,5518
SRR19721627,0.6568203650333182,0.9459682367922723,4857
SRR19721628,0.7664769244235623,0.9472025955088094,6841
SRR19721629,0.785953177257222,0.9565494483706043,5622
SRR19721630,0.7557266676980736,0.9325534021555643,6867
SRR19721631,0.7724779883597631,0.9321946960175103,6855
SRR19721632,0.7964965397922497,0.9499836833836289,6540
SRR19721633,0.8264340945868996,0.943026439908051,6366
SRR19721634,0.7759096463905174,0.9519197080518289,6157
SRR19721635,0.7989103291712818,0.9548696315871544,5149
SRR19721636,0.7800671156686786,0.9526125536634801,4943
SRR19721637,0.7334946525656592,0.9554514215492915,8406
SRR19721638,0.8119455557485226,0.9349524722265686,5134
SRR19721639,0.7317431192655162,0.9454732236658377,5952
SRR19721640,0.716075321059815,0.9584632060159834,4713
SRR19721641,0.7688693543492943,0.9438647595856612,5415
SRR19721642,0.7686442345532694,0.9573784283410759,4806
SRR19721643,0.7666871347020827,0.9548193767323098,5082
SRR19721644,0.7553747607123414,0.9541379893574115,6714
SRR19759399,0.8466356734508539,0.9585728083091879,6911
SRR19759410,0.8729943203454873,0.9649491295826609,5297
SRR19759414,0.8017274976660808,0.9642721676462502,10697
SRR19759426,0.8320795784327082,0.9602790228804831,9275
SRR19759434,0.7260716985203451,0.9650508800281514,19350
SRR19759440,0.8525747802663382,0.9572412996109965,9499
SRR19759444,0.7975265392776878,0.960846780421518,9367
SRR19759445,0.6965487856829077,0.9440842198393533,10563
SRR19759452,0.8115785116069222,0.9421618260598369,9078
SRR19759466,0.6819392245367285,0.9374851189612019,11940
SRR19981115,0.6590549542044326,0.9595005458622079,6445
SRR19981116,0.7352289679489525,0.9718812993290744,4999
SRR19981121,0.7356063914698624,0.9540087609559194,7379
SRR2083214,0.3127057641870553,0.3349648210461915,4525
SRR2083222,0.3585326558430243,0.36126787457037385,4215
SRR2107128,0.6158243859681807,0.7129389690286295,19653
SRR2107133,0.616153055710821,0.7120478858889455,18712
SRR2107174,0.624528238116163,0.714380479573495,18026
SRR2107175,0.6217989393998274,0.7127426794993565,17905
SRR2107176,0.6242661125402774,0.7402407045493902,21828
SRR2107177,0.620005645708216,0.739116595661329,23186
SRR2107178,0.5258244121027861,0.7511147063832423,18519
SRR2107179,0.520360017888294,0.7518982782220301,18869
SRR2107181,0.5329573894104231,0.564917808689135,23757
SRR2107182,0.5598414354259538,0.7451748083691728,22686
SRR2107210,0.5602304651627369,0.6386745167889069,30608
SRR2107212,0.5791370981172537,0.640008629058354,26954
SRR2107213,0.5709294526838655,0.6383680491095187,32359
SRR2107216,0.6151043811570073,0.7618114561033308,27895
SRR2107218,0.6037630794507043,0.6711807775291674,27130
SRR2107219,0.6027016649790627,0.6696693826511513,26550
SRR2145438,0.591768631812798,0.8352416239098102,4261
SRR2308827,0.5681471891205544,0.6357527349253005,34236
SRR2308974,0.5522431139693282,0.6057934795426287,36818
SRR2753156,0.37513179334651964,0.644233804477154,15378
SRR2753157,0.3912331056923203,0.622958688463311,16770
SRR2753158,0.3809567323061679,0.612617479192892,15649
SRR3132142,0.5827250608272396,0.8272367770637666,406
SRR3182020,0.49207154636550476,0.8391020774380564,2130
SRR3182021,0.479261246388724,0.8314868964759826,2557
SRR3182022,0.48837486586364354,0.8253563071686875,2299
SRR3182023,0.5113634047404233,0.8394235375046369,11198
SRR3182025,0.486517448008272,0.8302720269619643,3043
SRR3182026,0.4848130841120822,0.831800966913063,2997
SRR3182294,0.6093410886356975,0.8089659606960575,10869
SRR3183533,0.5452930728241514,0.5503489531405783,116
SRR3183650,0.6039309112566598,0.7889765008978062,1782
SRR3183651,0.6020748867158922,0.789820592823713,1776
SRR3183876,0.5264208909368762,0.7703750549934008,1783
SRR3183877,0.5135021687421291,0.7597285765691667,1943
SRR3183878,0.4936331617446891,0.7610816967308994,2918
SRR3183879,0.500742252736978,0.7627380501954849,2895
SRR3187432,0.42432937056186254,0.6734783867145454,17764
SRR3211752,0.3682934222491132,0.8410679089768859,822
SRR3211753,0.41356877323415664,0.854600530102234,503
SRR3211754,0.3887357227254492,0.8017606781871536,641
SRR3211755,0.3341630367143168,0.7936865021770683,746
SRR3211756,0.3541042540442982,0.8086296022787214,820
SRR3211757,0.3189189189188965,0.7997924638433102,794
SRR3211758,0.36385215327229253,0.8246967253348293,717
SRR3211759,0.36827268067654384,0.7715161317783263,1031
SRR3211760,0.36821232458814307,0.8411255145297045,760
SRR3211761,0.3528399311531337,0.8348459670203247,794
SRR3211762,0.39351145038163315,0.8618978102189782,615
SRR3211763,0.3502951925779425,0.8121374709976799,844
SRR3211764,0.39559014267183756,0.8506189821182943,520
SRR3211765,0.3680792891318928,0.7917910966039309,726
SRR3211766,0.3755474452554494,0.8162284615912679,681
SRR3211767,0.39806273062729214,0.8202376729336645,521
SRR3211768,0.36691729323304284,0.8227086692298152,787
SRR3211769,0.3426878702837074,0.7941677454520678,742
SRR3211770,0.3603046168490295,0.7572263855719344,1099
SRR3211771,0.35834095760898027,0.8123495347777995,758
SRR3211772,0.3570050173677751,0.8034668355231914,586
SRR3211773,0.3538882138516852,0.8085832723725921,818
SRR3211774,0.3785289747399494,0.8002600979192166,670
SRR3211775,0.36026803310996136,0.8077462593516209,574
SRR3211776,0.3715812637535115,0.8475824527697726,763
SRR3211777,0.35883424408010695,0.8049122289423218,638
SRR3211778,0.38608087091755866,0.8378678986995208,569
SRR3211779,0.3809692253271362,0.8497218522290998,667
SRR3211780,0.4096518289995566,0.7484743526307108,1306
SRR3211781,0.3782843894896988,0.7565260382333553,2930
SRR3211782,0.3576437587657739,0.8530731390885994,852
SRR3211783,0.39905362776024283,0.8665447897623401,605
SRR3211784,0.3732240437158001,0.8407229761347683,936
SRR3211785,0.46051758460517583,0.8519695044472682,312
SRR3211786,0.30830164765525253,0.45693140546837524,878
SRR3211787,0.367280606717207,0.8276785068364321,845
SRR3211788,0.3896405102434698,0.8243696823042698,604
SRR3211789,0.4105705285263957,0.8437283703760671,667
SRR3211790,0.3452816386246714,0.671205798374698,653
SRR3211791,0.34263959390855525,0.8223613354873451,883
SRR3211792,0.31790916880884934,0.6559232869414663,816
SRR3211793,0.35167464114828917,0.836443404504241,883
SRR3211794,0.37837837837833327,0.8452562855952216,694
