accession,ref_f_unweighted,ref_f_weighted,n_matches,biome3
SRR1161349,0.4268315187,0.9500445374,2475,Host-associated:Human:Digestive system
SRR11615782,0.7525154799,0.9531430968,3271,Host-associated:Human:Digestive system
SRR1162581,0.4641812865,0.7473592823,627,Host-associated:Human:Digestive system
SRR1166572,0.4417947913,0.7189825463,738,Host-associated:Human:Digestive system
SRR1166591,0.4492661136,0.7248160535,752,Host-associated:Human:Digestive system
SRR11788653,0.4080892417,0.7275642813,3469,Host-associated:Human:Digestive system
SRR1202081,0.3835892597,0.7807183763,5262,Environmental:Aquatic:Marine
SRR1202089,0.2702424082,0.2838413974,12834,Environmental:Aquatic:Marine
SRR1204581,0.466893769,0.5722922634,17517,Environmental:Aquatic:Marine
SRR12097444,0.3561730002,0.3824699269,10597,Host-associated:Insecta:Digestive system
SRR12097445,0.3606614407,0.3746617945,10144,Host-associated:Insecta:Digestive system
SRR12097446,0.356115509,0.3825108199,10353,Host-associated:Insecta:Digestive system
SRR12097447,0.355537671,0.3775674218,10964,Host-associated:Insecta:Digestive system
SRR1209978,0.3085642317,0.340738758,5199,Environmental:Aquatic:Marine
SRR12180935,0.3609195175,0.5220459342,18448,Host-associated:Insecta:Digestive system
SRR12180936,0.3275268141,0.4771733995,23640,Host-associated:Insecta:Digestive system
SRR12180937,0.3523112048,0.5661449875,19177,Host-associated:Insecta:Digestive system
SRR12180938,0.4007635858,0.5223794701,16072,Host-associated:Insecta:Digestive system
SRR12180939,0.350291011,0.4556572908,24946,Host-associated:Insecta:Digestive system
SRR12180940,0.3106021885,0.3696519912,26315,Host-associated:Insecta:Digestive system
SRR12180941,0.3450045276,0.4678611909,26777,Host-associated:Insecta:Digestive system
SRR12180947,0.3272450184,0.4557314469,27247,Host-associated:Insecta:Digestive system
SRR12180948,0.3432300258,0.4595627352,23097,Host-associated:Insecta:Digestive system
SRR12180949,0.3974178159,0.4718395739,19152,Host-associated:Insecta:Digestive system
SRR12180950,0.320712721,0.4012966832,26537,Host-associated:Insecta:Digestive system
SRR12180951,0.3429745036,0.3913958934,20803,Host-associated:Insecta:Digestive system
SRR12180952,0.4093138368,0.4578356441,17203,Host-associated:Insecta:Digestive system
SRR12180953,0.3356221952,0.4009796055,22944,Host-associated:Insecta:Digestive system
SRR12180955,0.3893497371,0.4877187415,18140,Host-associated:Insecta:Digestive system
SRR12180956,0.392101382,0.4782470267,17602,Host-associated:Insecta:Digestive system
SRR12180958,0.3540682769,0.3458372854,19118,Host-associated:Insecta:Digestive system
SRR12180959,0.3521934249,0.4769265423,23658,Host-associated:Insecta:Digestive system
SRR12180962,0.3922166551,0.4596273488,18204,Host-associated:Insecta:Digestive system
SRR12180963,0.3456517105,0.5001738698,25141,Host-associated:Insecta:Digestive system
SRR12180964,0.4166826918,0.4696837292,16370,Host-associated:Insecta:Digestive system
SRR12180965,0.3698704971,0.5871760267,17683,Host-associated:Insecta:Digestive system
SRR12180967,0.3847161887,0.4619885836,18160,Host-associated:Insecta:Digestive system
SRR12180968,0.4005282758,0.4785655105,19094,Host-associated:Insecta:Digestive system
SRR12180969,0.3539531352,0.4196097155,19970,Host-associated:Insecta:Digestive system
SRR12180970,0.3660749275,0.478512894,18213,Host-associated:Insecta:Digestive system
SRR12180971,0.3549256523,0.3868015105,19921,Host-associated:Insecta:Digestive system
SRR12180972,0.4044909259,0.4476314853,18109,Host-associated:Insecta:Digestive system
SRR12180973,0.3474822172,0.4067362732,21221,Host-associated:Insecta:Digestive system
SRR12180974,0.3517456967,0.4725278456,21473,Host-associated:Insecta:Digestive system
SRR12180975,0.3921856673,0.4511376949,17118,Host-associated:Insecta:Digestive system
SRR12180976,0.3769316909,0.3980216746,16210,Host-associated:Insecta:Digestive system
SRR12180977,0.3375075198,0.4387754204,24278,Host-associated:Insecta:Digestive system
SRR12180978,0.3973470204,0.5388541076,17119,Host-associated:Insecta:Digestive system
SRR12180979,0.3734956746,0.4010015631,17963,Host-associated:Insecta:Digestive system
SRR12180980,0.3848841572,0.4327546615,16318,Host-associated:Insecta:Digestive system
SRR12180981,0.4156074459,0.4054140232,17213,Host-associated:Insecta:Digestive system
SRR12180983,0.4146911995,0.4377517899,14365,Host-associated:Insecta:Digestive system
SRR12180984,0.4015705311,0.453517288,13970,Host-associated:Insecta:Digestive system
SRR12180986,0.3887895461,0.4655264905,16411,Host-associated:Insecta:Digestive system
SRR12180987,0.3539248443,0.3504839732,21773,Host-associated:Insecta:Digestive system
SRR12180988,0.392332431,0.4805306028,16520,Host-associated:Insecta:Digestive system
SRR12180989,0.3770623943,0.5010177402,18863,Host-associated:Insecta:Digestive system
SRR12180990,0.3743046935,0.4370769331,19148,Host-associated:Insecta:Digestive system
SRR12180991,0.4019495413,0.5598816269,15271,Host-associated:Insecta:Digestive system
SRR12180992,0.42258314,0.515735142,14145,Host-associated:Insecta:Digestive system
SRR12180994,0.3561754346,0.4834817392,16403,Host-associated:Insecta:Digestive system
SRR12180995,0.4448784284,0.5466792089,13715,Host-associated:Insecta:Digestive system
SRR12180996,0.3681220898,0.4270864454,15851,Host-associated:Insecta:Digestive system
SRR12180997,0.4113752633,0.5455915786,14866,Host-associated:Insecta:Digestive system
SRR12180998,0.3528487856,0.4589761268,16571,Host-associated:Insecta:Digestive system
SRR12180999,0.3969209607,0.4310238902,17611,Host-associated:Insecta:Digestive system
SRR12181000,0.3909607412,0.4546083011,18421,Host-associated:Insecta:Digestive system
SRR12181001,0.3926766246,0.4035567747,16935,Host-associated:Insecta:Digestive system
SRR12181003,0.3951113222,0.6241603605,17874,Host-associated:Insecta:Digestive system
SRR12181004,0.3777868629,0.4596343004,14450,Host-associated:Insecta:Digestive system
SRR12181005,0.4080695889,0.5573804378,14036,Host-associated:Insecta:Digestive system
SRR12181006,0.3771653429,0.3947858545,23427,Host-associated:Insecta:Digestive system
SRR12181007,0.404746815,0.5875070041,14877,Host-associated:Insecta:Digestive system
SRR12181008,0.3585000509,0.477079987,26022,Host-associated:Insecta:Digestive system
SRR12181009,0.3920954946,0.5412718041,16115,Host-associated:Insecta:Digestive system
SRR12181010,0.4378781442,0.6614376051,13472,Host-associated:Insecta:Digestive system
SRR12181012,0.3984333296,0.4874068797,15707,Host-associated:Insecta:Digestive system
SRR12181013,0.3892079987,0.4540448137,16473,Host-associated:Insecta:Digestive system
SRR12181014,0.3743275379,0.4804025996,17975,Host-associated:Insecta:Digestive system
SRR12181015,0.3658915177,0.4387957532,19435,Host-associated:Insecta:Digestive system
SRR12181016,0.3638845639,0.3994696197,17666,Host-associated:Insecta:Digestive system
SRR12181017,0.3693743693,0.4110962516,18421,Host-associated:Insecta:Digestive system
SRR12181018,0.3825247468,0.5116466452,14077,Host-associated:Insecta:Digestive system
SRR12181019,0.3916078296,0.4527757716,16831,Host-associated:Insecta:Digestive system
SRR12181021,0.3922936213,0.4807100969,16492,Host-associated:Insecta:Digestive system
SRR12181022,0.4153556081,0.4995358045,16505,Host-associated:Insecta:Digestive system
SRR12181023,0.3959502478,0.5845389205,17257,Host-associated:Insecta:Digestive system
SRR12181024,0.4074399966,0.4983138908,18030,Host-associated:Insecta:Digestive system
SRR12181025,0.3774194608,0.4462504722,17412,Host-associated:Insecta:Digestive system
SRR12181026,0.3887455088,0.452159335,25100,Host-associated:Insecta:Digestive system
SRR12181027,0.3898114148,0.4684153072,17368,Host-associated:Insecta:Digestive system
SRR12181029,0.4022797736,0.487276152,16926,Host-associated:Insecta:Digestive system
SRR12181032,0.3681182847,0.4774171584,19366,Host-associated:Insecta:Digestive system
SRR12181033,0.3769394099,0.4738907438,24078,Host-associated:Insecta:Digestive system
SRR12181034,0.4131267493,0.4840231366,19031,Host-associated:Insecta:Digestive system
SRR12181035,0.381393606,0.484662822,21675,Host-associated:Insecta:Digestive system
SRR12181036,0.3651279559,0.459332167,21353,Host-associated:Insecta:Digestive system
SRR12181037,0.3786239887,0.3961730123,15451,Host-associated:Insecta:Digestive system
SRR12181038,0.3414849894,0.3704451364,17294,Host-associated:Insecta:Digestive system
SRR12181039,0.3525841438,0.3826594573,18108,Host-associated:Insecta:Digestive system
SRR12181040,0.356211824,0.3539380933,16865,Host-associated:Insecta:Digestive system
SRR12181041,0.4066272033,0.4530416228,16315,Host-associated:Insecta:Digestive system
SRR12181043,0.3536598864,0.4571394268,20639,Host-associated:Insecta:Digestive system
SRR12181045,0.360294588,0.5475948563,19960,Host-associated:Insecta:Digestive system
SRR12181046,0.3745813908,0.4830709473,21648,Host-associated:Insecta:Digestive system
SRR12181047,0.3466414992,0.4611963391,22887,Host-associated:Insecta:Digestive system
SRR12181048,0.3366905304,0.430211393,21199,Host-associated:Insecta:Digestive system
SRR12181050,0.3822365273,0.4820130339,20368,Host-associated:Insecta:Digestive system
SRR12181052,0.389073237,0.4645526216,15091,Host-associated:Insecta:Digestive system
SRR12181053,0.3692891827,0.4754075924,19365,Host-associated:Insecta:Digestive system
SRR12181054,0.3872597368,0.4632582025,16602,Host-associated:Insecta:Digestive system
SRR12181055,0.3924562531,0.5144359356,15888,Host-associated:Insecta:Digestive system
SRR12181056,0.3602348764,0.437902567,19599,Host-associated:Insecta:Digestive system
SRR12181057,0.382642495,0.479444535,18430,Host-associated:Insecta:Digestive system
SRR12181058,0.4462152608,0.5626949438,13332,Host-associated:Insecta:Digestive system
SRR12181059,0.367910897,0.4245845039,16666,Host-associated:Insecta:Digestive system
SRR12203209,0.5916649559,0.7732175401,3652,Host-associated:Mammals:Digestive system
SRR12203214,0.4763866412,0.6493919256,6637,Host-associated:Mammals:Digestive system
SRR15604507,0.6024907024,0.9447369745,13186,Host-associated:Mammals:Gastrointestinal tract
SRR19759445,0.6965487857,0.9440842198,10563,Host-associated:Mammals:Gastrointestinal tract
SRR15431164,0.6053023816,0.9439186031,3728,Host-associated:Mammals:Gastrointestinal tract
SRR19721641,0.7688693543,0.9438647596,5415,Host-associated:Mammals:Gastrointestinal tract
SRR15730540,0.714108185,0.9438604598,19355,Host-associated:Mammals:Gastrointestinal tract
SRR5790665,0.9047508691,0.943771859,444,Host-associated:Mammals:Gastrointestinal tract
SRR19721633,0.8264340946,0.9430264399,6366,Host-associated:Mammals:Gastrointestinal tract
SRR17684645,0.7098418058,0.9430164255,18156,Host-associated:Mammals:Gastrointestinal tract
SRR19759452,0.8115785116,0.9421618261,9078,Host-associated:Mammals:Gastrointestinal tract
SRR12272165,0.8490265889,0.9421551371,1290,Host-associated:Mammals:Gastrointestinal tract
SRR12272140,0.87053326,0.9414931802,1491,Host-associated:Mammals:Gastrointestinal tract
ERR3357640,0.6924992475,0.9412710892,8384,Host-associated:Mammals:Gastrointestinal tract
SRR13528215,0.8078680502,0.9408867413,6822,Host-associated:Mammals:Gastrointestinal tract
SRR17257161,0.575313602,0.9406843242,13224,Host-associated:Mammals:Gastrointestinal tract
SRR18825498,0.5,0.9404916122,1314,Host-associated:Mammals:Gastrointestinal tract
SRR13827504,0.6509387163,0.9404121047,7397,Host-associated:Mammals:Gastrointestinal tract
SRR14698350,0.6484163904,0.9397052944,8714,Host-associated:Mammals:Gastrointestinal tract
SRR14629562,0.770884666,0.9395172489,9426,Host-associated:Mammals:Gastrointestinal tract
SRR15604628,0.5981690523,0.9390939015,15600,Host-associated:Mammals:Gastrointestinal tract
ERR969482,0.5493153059,0.9386752137,1202,Host-associated:Mammals:Gastrointestinal tract
SRR16350236,0.808016357,0.9386424112,3327,Host-associated:Mammals:Gastrointestinal tract
ERR969466,0.3992032767,0.9384933022,3938,Host-associated:Mammals:Gastrointestinal tract
SRR15730550,0.618308004,0.9378766122,17688,Host-associated:Mammals:Gastrointestinal tract
SRR19715301,0.6404061282,0.9377108509,9074,Host-associated:Mammals:Gastrointestinal tract
SRR15431160,0.764966495,0.9376303734,7354,Host-associated:Mammals:Gastrointestinal tract
SRR19759466,0.6819392245,0.937485119,11940,Host-associated:Mammals:Gastrointestinal tract
ERR969468,0.5083846926,0.9358782265,1376,Host-associated:Mammals:Gastrointestinal tract
SRR12272117,0.7526850414,0.9357063026,3692,Host-associated:Mammals:Gastrointestinal tract
SRR13840060,0.6052948255,0.9356483209,2143,Host-associated:Mammals:Gastrointestinal tract
SRR5790576,0.8516361144,0.9349775785,649,Host-associated:Mammals:Gastrointestinal tract
SRR19721638,0.8119455557,0.9349524722,5134,Host-associated:Mammals:Gastrointestinal tract
SRR13827517,0.6565498444,0.9341351011,7415,Host-associated:Mammals:Gastrointestinal tract
SRR14920960,0.7333954479,0.9336756717,7558,Host-associated:Mammals:Gastrointestinal tract
SRR5790582,0.8662571825,0.9332061069,530,Host-associated:Mammals:Gastrointestinal tract
SRR12456159,0.5690807726,0.9610578368,7808,Host-associated:Fish:Digestive system
SRR12456161,0.6221989342,0.9161147961,8568,Host-associated:Fish:Digestive system
SRR12456162,0.5948705311,0.9299831598,11075,Host-associated:Fish:Digestive system
SRR12456163,0.5286279104,0.932275671,8356,Host-associated:Fish:Digestive system
SRR12456164,0.5703905154,0.8037388155,12839,Host-associated:Fish:Digestive system
SRR12456168,0.5567998684,0.9222512625,11359,Host-associated:Fish:Digestive system
SRR12456169,0.5749932856,0.9104589627,14535,Host-associated:Fish:Digestive system
SRR12456173,0.5677289791,0.8923267417,13804,Host-associated:Fish:Digestive system
SRR12479732,0.4475358919,0.5493338355,18018,Environmental:Aquatic:Marine
SRR12479754,0.3776148253,0.5164416955,24292,Environmental:Aquatic:Marine
SRR12479795,0.4641537419,0.5721260542,14790,Environmental:Aquatic:Marine
SRR12479862,0.4518999011,0.593271919,16726,Environmental:Aquatic:Marine
SRR12479968,0.4349909963,0.6058803538,29865,Environmental:Aquatic:Marine
SRR12480013,0.4242498442,0.4065111902,18041,Environmental:Aquatic:Marine
SRR12480094,0.427425292,0.5885237653,28342,Environmental:Aquatic:Marine
SRR12480167,0.4605964152,0.5780551016,16721,Environmental:Aquatic:Marine
SRR12480242,0.4709874082,0.6242190873,20917,Environmental:Aquatic:Marine
SRR12480292,0.3597989645,0.4497108137,31108,Environmental:Aquatic:Marine
SRR12480322,0.4139073021,0.5265743929,31387,Environmental:Aquatic:Marine
SRR19721630,0.7557266677,0.9325534022,6867,Host-associated:Mammals:Gastrointestinal tract
SRR19721631,0.7724779884,0.932194696,6855,Host-associated:Mammals:Gastrointestinal tract
SRR17257158,0.5778507516,0.9321451107,11296,Host-associated:Mammals:Gastrointestinal tract
SRR13840101,0.504007177,0.9320261524,2502,Host-associated:Mammals:Gastrointestinal tract
SRR12641934,0.5761211266,0.8691952683,15337,Host-associated:Mammals:Digestive system
SRR12651209,0.2151015507,0.2108601695,17424,Host-associated:Fish:Digestive system
SRR12651210,0.2885482075,0.2956820599,21944,Host-associated:Fish:Digestive system
SRR12651211,0.2358075036,0.2252424499,26867,Host-associated:Fish:Digestive system
SRR12651212,0.2141267879,0.2119047999,17375,Host-associated:Fish:Digestive system
SRR12651214,0.2113577139,0.2016308713,18878,Host-associated:Fish:Digestive system
SRR12651215,0.226116901,0.2164720007,16103,Host-associated:Fish:Digestive system
SRR12651216,0.20775461,0.2095577059,18119,Host-associated:Fish:Digestive system
SRR12651217,0.2084502379,0.2118865904,17550,Host-associated:Fish:Digestive system
SRR12908313,0.326477615,0.9522399425,2467,Engineered:Lab enrichment:Defined media
SRR12908315,0.5189087488,0.9700479233,1436,Engineered:Lab enrichment:Defined media
SRR12908322,0.3677618887,0.9265243653,7944,Engineered:Lab enrichment:Defined media
SRR12908323,0.4320566807,0.9714422728,4331,Engineered:Lab enrichment:Defined media
SRR12908324,0.3775361507,0.9443657686,6717,Engineered:Lab enrichment:Defined media
SRR12908326,0.3612891007,0.9454360596,7674,Engineered:Lab enrichment:Defined media
SRR12908327,0.374683211,0.9379932325,7478,Engineered:Lab enrichment:Defined media
SRR12908328,0.3783637979,0.933462227,7815,Engineered:Lab enrichment:Defined media
SRR12908350,0.587326069,0.7691035981,24805,Engineered:Lab enrichment:Defined media
SRR12929265,0.5125400872,0.5189011748,3555,Environmental:Aquatic:Thermal springs
SRR12929267,0.4949275362,0.5358605664,1256,Environmental:Aquatic:Thermal springs
SRR13122045,0.4402506288,0.5966003317,19983,Environmental:Aquatic:Marine
SRR13122148,0.3707203813,0.4910296266,41863,Environmental:Aquatic:Marine
SRR13122160,0.4155496693,0.5290586417,19720,Environmental:Aquatic:Marine
SRR13122231,0.4364924499,0.5392938799,12878,Environmental:Aquatic:Marine
SRR13122252,0.378556506,0.5234322031,31941,Environmental:Aquatic:Marine
SRR13122264,0.3844251311,0.5500422063,38060,Environmental:Aquatic:Marine
SRR13840024,0.6403053435,0.9318150216,1634,Host-associated:Mammals:Gastrointestinal tract
SRR12272188,0.8490527464,0.9315232581,1586,Host-associated:Mammals:Gastrointestinal tract
SRR12272213,0.8289998102,0.9312461538,2084,Host-associated:Mammals:Gastrointestinal tract
SRR15604630,0.6438609357,0.9310928876,15340,Host-associated:Mammals:Gastrointestinal tract
SRR14862910,0.6110243667,0.9307934726,14325,Host-associated:Mammals:Gastrointestinal tract
SRR13827521,0.6331715456,0.9305922522,7294,Host-associated:Mammals:Gastrointestinal tract
SRR15604496,0.611306822,0.929791233,17658,Host-associated:Mammals:Gastrointestinal tract
SRR13840067,0.6012748248,0.9294787049,2486,Host-associated:Mammals:Gastrointestinal tract
SRR13827508,0.6317405232,0.9284062459,8116,Host-associated:Mammals:Gastrointestinal tract
SRR13840100,0.5162698887,0.9283489955,2489,Host-associated:Mammals:Gastrointestinal tract
SRR15604566,0.6220094223,0.928025356,15670,Host-associated:Mammals:Gastrointestinal tract
SRR13840029,0.6129467775,0.9278532759,1837,Host-associated:Mammals:Gastrointestinal tract
SRR12272128,0.8283987915,0.9275615996,1358,Host-associated:Mammals:Gastrointestinal tract
SRR13256637,0.3686655405,0.41472099,2153,Host-associated:Insecta:Digestive system
SRR13256638,0.3272668879,0.3787914413,2241,Host-associated:Insecta:Digestive system
SRR13256639,0.3125769704,0.3528671215,3006,Host-associated:Insecta:Digestive system
SRR13256640,0.3212829274,0.3629216181,2220,Host-associated:Insecta:Digestive system
SRR13256641,0.3079373278,0.3605506658,2524,Host-associated:Insecta:Digestive system
SRR13256642,0.3512145749,0.405383713,1996,Host-associated:Insecta:Digestive system
SRR13256643,0.3431643952,0.3907535666,2198,Host-associated:Insecta:Digestive system
SRR13256644,0.328020328,0.3728343728,1971,Host-associated:Insecta:Digestive system
SRR13256646,0.338739619,0.3761979989,2383,Host-associated:Insecta:Digestive system
SRR13256647,0.3451864701,0.3915321735,1877,Host-associated:Insecta:Digestive system
SRR13256648,0.3666538511,0.3801242236,2037,Host-associated:Insecta:Digestive system
SRR13256649,0.3903722844,0.4027543994,2754,Host-associated:Insecta:Digestive system
SRR13256650,0.3558020478,0.3642485628,2497,Host-associated:Insecta:Digestive system
SRR13256651,0.3839490192,0.3980211862,2545,Host-associated:Insecta:Digestive system
SRR13256652,0.4233097363,0.4482950437,2356,Host-associated:Insecta:Digestive system
SRR13256653,0.3708747045,0.3847152847,2848,Host-associated:Insecta:Digestive system
SRR13256655,0.4637850467,0.4861712362,2205,Host-associated:Insecta:Digestive system
SRR13256656,0.3925108017,0.4093579522,2877,Host-associated:Insecta:Digestive system
SRR13256657,0.3472147107,0.3551638764,2507,Host-associated:Insecta:Digestive system
SRR13256660,0.3984230507,0.4114869773,2857,Host-associated:Insecta:Digestive system
SRR13256661,0.3729091842,0.3862891905,2730,Host-associated:Insecta:Digestive system
SRR13256662,0.4158549523,0.4331604484,2631,Host-associated:Insecta:Digestive system
SRR13256664,0.4061772152,0.4238949722,2629,Host-associated:Insecta:Digestive system
SRR13256665,0.3773712737,0.3908839779,2769,Host-associated:Insecta:Digestive system
SRR13256666,0.4107277526,0.4347961407,2979,Host-associated:Insecta:Digestive system
SRR13256668,0.3889531825,0.4028036821,2667,Host-associated:Insecta:Digestive system
SRR13256669,0.3565578635,0.3977742003,1964,Host-associated:Insecta:Digestive system
SRR13256670,0.358799017,0.4105759711,2072,Host-associated:Insecta:Digestive system
SRR13256671,0.3233238416,0.3629984965,1796,Host-associated:Insecta:Digestive system
SRR13256675,0.3179575445,0.3541875,2096,Host-associated:Insecta:Digestive system
SRR13256676,0.3801250869,0.4369406021,1993,Host-associated:Insecta:Digestive system
SRR12272156,0.8539506614,0.9273732581,1163,Host-associated:Mammals:Gastrointestinal tract
SRR13485161,0.3705323481,0.7482582129,7115,Environmental:Aquatic:Marine
SRR15431157,0.7202046083,0.9272926419,10783,Host-associated:Mammals:Gastrointestinal tract
SRR14920973,0.7790743671,0.9272817987,7430,Host-associated:Mammals:Gastrointestinal tract
SRR13840003,0.6122058135,0.9263413745,3034,Host-associated:Mammals:Gastrointestinal tract
SRR15214592,0.6955736224,0.9260097298,10059,Host-associated:Mammals:Gastrointestinal tract
SRR12270101,0.6708733386,0.9256585598,5734,Host-associated:Mammals:Gastrointestinal tract
SRR15604627,0.6683782781,0.9255643664,17901,Host-associated:Mammals:Gastrointestinal tract
SRR14679314,0.7071645038,0.9248388045,3155,Host-associated:Mammals:Gastrointestinal tract
SRR12270114,0.5914636975,0.9245766298,9278,Host-associated:Mammals:Gastrointestinal tract
SRR12272164,0.8293528029,0.9245534103,1589,Host-associated:Mammals:Gastrointestinal tract
SRR17257160,0.5856531605,0.9245533251,19437,Host-associated:Mammals:Gastrointestinal tract
SRR16350272,0.7784264032,0.9244382536,4141,Host-associated:Mammals:Gastrointestinal tract
SRR13839997,0.6585221442,0.9243625327,3149,Host-associated:Mammals:Gastrointestinal tract
SRR14920981,0.7977675163,0.9238115321,5536,Host-associated:Mammals:Gastrointestinal tract
SRR5382238,0.8025556472,0.9237017457,3266,Host-associated:Mammals:Gastrointestinal tract
SRR18825459,0.4888475836,0.9230657429,1321,Host-associated:Mammals:Gastrointestinal tract
SRR13840052,0.6483198457,0.9228427854,2338,Host-associated:Mammals:Gastrointestinal tract
SRR14679316,0.6962121935,0.9227075495,3771,Host-associated:Mammals:Gastrointestinal tract
SRR13840063,0.587021395,0.9226038368,2636,Host-associated:Mammals:Gastrointestinal tract
SRR13840086,0.6559859772,0.922271068,3666,Host-associated:Mammals:Gastrointestinal tract
SRR14629561,0.7235720484,0.922121904,8899,Host-associated:Mammals:Gastrointestinal tract
SRR17257128,0.5156629124,0.9219872508,15446,Host-associated:Mammals:Gastrointestinal tract
ERR9465700,0.6828364693,0.9219411257,16695,Host-associated:Mammals:Gastrointestinal tract
SRR14629571,0.70414076,0.9215382377,9762,Host-associated:Mammals:Gastrointestinal tract
SRR13840070,0.5945687512,0.9213387363,2872,Host-associated:Mammals:Gastrointestinal tract
SRR13840021,0.6248342908,0.921102961,1474,Host-associated:Mammals:Gastrointestinal tract
SRR12272235,0.7368272951,0.9210439033,1787,Host-associated:Mammals:Gastrointestinal tract
SRR17684633,0.6411901743,0.9208572426,21744,Host-associated:Mammals:Gastrointestinal tract
SRR14920983,0.6769282436,0.920522796,6194,Host-associated:Mammals:Gastrointestinal tract
SRR12377472,0.6963031164,0.9203839087,6941,Host-associated:Mammals:Gastrointestinal tract
SRR13753923,0.5050263284,0.920252915,6695,Host-associated:Mammals:Gastrointestinal tract
SRR12272129,0.724531788,0.9201597207,1559,Host-associated:Mammals:Gastrointestinal tract
SRR15604597,0.6649713355,0.9196081063,14121,Host-associated:Mammals:Gastrointestinal tract
SRR18825472,0.4607545146,0.9185273855,1244,Host-associated:Mammals:Gastrointestinal tract
SRR14629574,0.7083191897,0.9176785275,8531,Host-associated:Mammals:Gastrointestinal tract
SRR15604629,0.5599878175,0.9174804249,16176,Host-associated:Mammals:Gastrointestinal tract
SRR12524521,0.4957732333,0.917051494,5523,Host-associated:Mammals:Gastrointestinal tract
SRR15604608,0.5872844006,0.9169469343,15328,Host-associated:Mammals:Gastrointestinal tract
SRR12272146,0.7940231811,0.9166666667,1768,Host-associated:Mammals:Gastrointestinal tract
SRR13840096,0.6720702707,0.9166405005,1808,Host-associated:Mammals:Gastrointestinal tract
SRR16350203,0.8029961138,0.9159441543,3715,Host-associated:Mammals:Gastrointestinal tract
SRR13839996,0.6902778301,0.915441408,3280,Host-associated:Mammals:Gastrointestinal tract
SRR5382239,0.7802521938,0.915306556,3668,Host-associated:Mammals:Gastrointestinal tract
SRR13840142,0.7033097446,0.9151938263,2655,Host-associated:Mammals:Gastrointestinal tract
SRR19715306,0.5930219359,0.9145080456,9843,Host-associated:Mammals:Gastrointestinal tract
SRR17257131,0.6642122944,0.9140063553,11933,Host-associated:Mammals:Gastrointestinal tract
SRR13840072,0.5735597385,0.9137415173,3090,Host-associated:Mammals:Gastrointestinal tract
SRR19759463,0.7665423431,0.9135742026,4711,Host-associated:Mammals:Gastrointestinal tract
SRR19715300,0.6318205425,0.9129429892,7843,Host-associated:Mammals:Gastrointestinal tract
ERR9465701,0.6730130733,0.9126847196,15868,Host-associated:Mammals:Gastrointestinal tract
SRR5790659,0.8089348814,0.9110059705,493,Host-associated:Mammals:Gastrointestinal tract
SRR13840155,0.7209028338,0.9109458959,1911,Host-associated:Mammals:Gastrointestinal tract
SRR15431188,0.705473669,0.9107356354,5868,Host-associated:Mammals:Gastrointestinal tract
SRR13921775,0.4814370863,0.9304483029,45108,Host-associated:Mammals:Digestive system
SRR1437744,0.8603351955,0.9254547767,826,Host-associated:Human:Digestive system
SRR1437929,0.8538409245,0.9250796579,815,Host-associated:Human:Digestive system
SRR1437949,0.8549628629,0.9249055674,843,Host-associated:Human:Digestive system
SRR1438103,0.827902767,0.9149181167,927,Host-associated:Human:Digestive system
SRR1438105,0.8501732871,0.9260640723,860,Host-associated:Human:Digestive system
SRR14474051,0.669061684,0.801090057,23899,Host-associated:Mammals:Digestive system
SRR1461864,0.8567220139,0.9268151577,829,Host-associated:Human:Digestive system
SRR1461997,0.8423664621,0.9222066232,918,Host-associated:Human:Digestive system
SRR1462028,0.8623915401,0.9283630605,834,Host-associated:Human:Digestive system
SRR1462049,0.8394293126,0.9183841715,902,Host-associated:Human:Digestive system
SRR1462592,0.856143184,0.9252859065,843,Host-associated:Human:Digestive system
SRR18825454,0.5646108664,0.9102682701,784,Host-associated:Mammals:Gastrointestinal tract
SRR15604587,0.5659629962,0.9100138856,14574,Host-associated:Mammals:Gastrointestinal tract
SRR14679321,0.6562131498,0.909612093,3996,Host-associated:Mammals:Gastrointestinal tract
ERR9465694,0.6914972864,0.9083626855,16316,Host-associated:Mammals:Gastrointestinal tract
SRR19715302,0.5615795476,0.9083345398,15979,Host-associated:Mammals:Gastrointestinal tract
SRR14654642,0.3490011751,0.6909521305,210,Host-associated:Mammals:Digestive system
SRR16350275,0.7244509517,0.9083314061,3137,Host-associated:Mammals:Gastrointestinal tract
SRR17257168,0.5586103067,0.9081668851,14206,Host-associated:Mammals:Gastrointestinal tract
SRR13840088,0.6680769356,0.9080646007,4150,Host-associated:Mammals:Gastrointestinal tract
SRR14679312,0.6478173468,0.9079366562,7990,Host-associated:Mammals:Gastrointestinal tract
SRR18825482,0.3636676021,0.9076840442,4026,Host-associated:Mammals:Gastrointestinal tract
ERR3357629,0.570758684,0.9075091329,10101,Host-associated:Mammals:Gastrointestinal tract
SRR5790658,0.7858361775,0.9070172384,570,Host-associated:Mammals:Gastrointestinal tract
SRR12272154,0.7967630448,0.9068147247,1402,Host-associated:Mammals:Gastrointestinal tract
SRR1483416,0.8388506356,0.9177625887,894,Host-associated:Human:Digestive system
SRR18825452,0.4936184891,0.9066241502,1197,Host-associated:Mammals:Gastrointestinal tract
SRR19715299,0.6099044941,0.9060426155,10690,Host-associated:Mammals:Gastrointestinal tract
SRR15431165,0.600255027,0.905597898,6994,Host-associated:Mammals:Gastrointestinal tract
SRR18825467,0.4061590461,0.9045572629,2484,Host-associated:Mammals:Gastrointestinal tract
